condition,comparison,comparison_label,metric,metric_class,subset_label,n_proposals,human_metric_mean,ai_metric_mean,effect_human_minus_ai_mean,effect_human_minus_ai_median,ai_to_human_ratio_mean,wilcoxon_statistic,p_value,paired_rank_biserial,field_branch
baseline,gemini,Gemini,global_centroid_dist,exploratory,human_n_gte_3,22,0.0311569851731335,0.03970408616848804,-0.008547100995354552,-0.010684910668912317,1.2743237494853854,26.0,0.0005044937133789062,-0.5454545454545454,weakness
baseline,gemini,Gemini,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418505823973453,0.1065199152989821,-0.02233485705924757,-0.027416660388310747,1.265306665176193,25.0,0.00042819976806640625,-0.5454545454545454,weakness
baseline,gemini,Gemini,medoid_dist,exploratory,human_n_gte_3,22,0.05462533605821205,0.06932454447854648,-0.014699208420334437,-0.015247946977615355,1.2690914048504904,21.0,0.00021314620971679688,-0.5454545454545454,weakness
baseline,gemini,Gemini,mst_dispersion,exploratory,human_n_gte_3,22,0.07399521226232703,0.0927960499218016,-0.018800837659474573,-0.01997021238009135,1.25408181265596,30.0,0.0009412765502929688,-0.5454545454545454,weakness
baseline,gemini,Gemini,nn,confirmatory,human_n_gte_3,22,0.0709438569617994,0.08827364173802461,-0.017329784776225234,-0.01831027567386627,1.2442746351605418,28.0,0.0006937980651855469,-0.5454545454545454,weakness
baseline,gemini,Gemini,remote_clique,compatibility,human_n_gte_3,22,0.08418505823973453,0.1065199152989821,-0.02233485705924757,-0.027416660388310747,1.265306665176193,25.0,0.00042819976806640625,-0.5454545454545454,weakness
baseline,gemini,Gemini,span90,exploratory,human_n_gte_3,22,0.037233261054819285,0.04811410888831818,-0.010880847833498901,-0.014857073597191399,1.2922346183289937,34.0,0.0016727447509765625,-0.5454545454545454,weakness
baseline,gemini,Gemini,sparseness,exploratory,human_n_gte_3,22,0.0311569851731335,0.03970408616848804,-0.008547100995354552,-0.010684910668912317,1.2743237494853854,26.0,0.0005044937133789062,-0.5454545454545454,weakness
baseline,gpt,GPT,centroid_loo,exploratory,human_n_gte_3,22,0.059142407399473636,0.06115426251111653,-0.0020118551116428923,-0.0006179770855756668,1.0340171325467689,114.0,0.7023849487304688,0.0,weakness
baseline,gpt,GPT,global_centroid_dist,exploratory,human_n_gte_3,22,0.0311569851731335,0.032309549367815764,-0.001152564194682263,-0.00034820319248249007,1.036992160450624,111.0,0.6327285766601562,0.0,weakness
baseline,gpt,GPT,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418505823973453,0.08709929693828931,-0.0029142386985547635,-0.0008918623129526848,1.0346170538987558,112.0,0.6556386947631836,0.0,weakness
baseline,gpt,GPT,medoid_dist,exploratory,human_n_gte_3,22,0.05462533605821205,0.05643193550182111,-0.0018065994436090652,-0.0003446221351623563,1.0330725552275566,112.0,0.6556386947631836,-0.09090909090909091,weakness
baseline,gpt,GPT,mst_dispersion,exploratory,human_n_gte_3,22,0.07399521226232703,0.07563916300282333,-0.0016439507404963154,-0.00031630794207254675,1.0222169879676566,114.0,0.7023849487304688,-0.18181818181818182,weakness
baseline,gpt,GPT,nn,confirmatory,human_n_gte_3,22,0.0709438569617994,0.07274282439188524,-0.0017989674300858472,0.0005161578456560761,1.025357620900912,110.0,0.6101517677307129,0.0,weakness
baseline,gpt,GPT,remote_clique,compatibility,human_n_gte_3,22,0.08418505823973453,0.08709929693828931,-0.0029142386985547635,-0.0008918623129526848,1.0346170538987558,112.0,0.6556386947631836,0.0,weakness
baseline,gpt,GPT,span90,exploratory,human_n_gte_3,22,0.037233261054819285,0.03926954084864693,-0.002036279793827641,-0.000344593610356006,1.0546898051940599,105.0,0.5028400421142578,0.0,weakness
baseline,gpt,GPT,sparseness,exploratory,human_n_gte_3,22,0.0311569851731335,0.032309549367815764,-0.001152564194682263,-0.00034820319248249007,1.036992160450624,111.0,0.6327285766601562,0.0,weakness
one_at_a_time,all_ai,All AI,centroid_loo,exploratory,all_proposals,23,0.048672872999850944,0.03883802735446514,0.009834845645385795,0.00829818522994568,0.7979398987724452,27.0,0.0002980232238769531,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,global_centroid_dist,exploratory,all_proposals,23,0.025115874360649264,0.019847207004401384,0.005268667356247882,0.004268332118437548,0.790225604707489,26.0,0.00025343894958496094,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,mean_pairwise,confirmatory,all_proposals,23,0.06865083324736443,0.05465705836534994,0.01399377488201449,0.012105237869989308,0.7961601597522966,28.0,0.00034928321838378906,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,medoid_dist,exploratory,all_proposals,23,0.04417585402295209,0.03488841127466657,0.009287442748285532,0.007936576991290835,0.7897620101818491,20.0,8.845329284667969e-05,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,mst_dispersion,exploratory,all_proposals,23,0.05960891903310582,0.04735223280184961,0.012256686231256217,0.010542722615857994,0.794381672574048,18.0,6.031990051269531e-05,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,nn,confirmatory,all_proposals,23,0.056996102911838584,0.045304606758931505,0.011691496152907075,0.010937030160383429,0.7948720078109296,17.0,4.935264587402344e-05,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,remote_clique,compatibility,all_proposals,23,0.06865083324736443,0.05465705836534994,0.01399377488201449,0.012105237869989308,0.7961601597522966,28.0,0.00034928321838378906,0.6521739130434783,strengths
one_at_a_time,all_ai,All AI,span90,exploratory,all_proposals,23,0.030047957508173264,0.023830172754088073,0.006217784754085194,0.005899714760263269,0.7930713010229096,36.0,0.0011184215545654297,0.5652173913043478,strengths
one_at_a_time,all_ai,All AI,sparseness,exploratory,all_proposals,23,0.025115874360649264,0.019847207004401384,0.005268667356247882,0.004268332118437548,0.790225604707489,26.0,0.00025343894958496094,0.6521739130434783,strengths
one_at_a_time,claude,Claude,centroid_loo,exploratory,all_proposals,23,0.048672872999850944,0.03749853475638334,0.0111743382434676,0.014310376355880432,0.7704195878574535,26.0,0.00025343894958496094,0.6521739130434783,strengths
one_at_a_time,claude,Claude,global_centroid_dist,exploratory,all_proposals,23,0.025115874360649264,0.019127449218690733,0.0059884251419585355,0.006478382223463846,0.7615681199878511,25.0,0.0002148151397705078,0.6521739130434783,strengths
one_at_a_time,claude,Claude,mean_pairwise,confirmatory,all_proposals,23,0.06865083324736443,0.05273935846660447,0.015911474780759948,0.018994788328806564,0.7682260501714914,26.0,0.00025343894958496094,0.6521739130434783,strengths
one_at_a_time,claude,Claude,medoid_dist,exploratory,all_proposals,23,0.04417585402295209,0.03387211112008579,0.010303742902866309,0.014134389162063596,0.7667562262064506,22.0,0.0001277923583984375,0.6521739130434783,strengths
one_at_a_time,claude,Claude,mst_dispersion,exploratory,all_proposals,23,0.05960891903310582,0.04615420897801717,0.013454710055088654,0.01630047957102458,0.7742836093434923,22.0,0.0001277923583984375,0.7391304347826086,strengths
one_at_a_time,claude,Claude,nn,confirmatory,all_proposals,23,0.056996102911838584,0.04463405324065167,0.012362049671186915,0.014928606152534482,0.7831071066330887,21.0,0.00010657310485839844,0.7391304347826086,strengths
one_at_a_time,claude,Claude,remote_clique,compatibility,all_proposals,23,0.06865083324736443,0.05273935846660447,0.015911474780759948,0.018994788328806564,0.7682260501714914,26.0,0.00025343894958496094,0.6521739130434783,strengths
one_at_a_time,claude,Claude,span90,exploratory,all_proposals,23,0.030047957508173264,0.022634130843936343,0.007413826664236924,0.006835418946070954,0.7532668680651486,27.0,0.0002980232238769531,0.6521739130434783,strengths
one_at_a_time,claude,Claude,sparseness,exploratory,all_proposals,23,0.025115874360649264,0.019127449218690733,0.0059884251419585355,0.006478382223463846,0.7615681199878511,25.0,0.0002148151397705078,0.6521739130434783,strengths
one_at_a_time,gemini,Gemini,centroid_loo,exploratory,all_proposals,23,0.048672872999850944,0.0362545603940475,0.012418312605803438,0.008786332489590973,0.7448617301501501,12.0,1.6689300537109375e-05,0.7391304347826086,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,exploratory,all_proposals,23,0.025115874360649264,0.018531031950199478,0.006584842410449783,0.004902766210535352,0.7378214942511935,12.0,1.6689300537109375e-05,0.7391304347826086,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,confirmatory,all_proposals,23,0.06865083324736443,0.051049510810686184,0.017601322436678234,0.01279948949813843,0.7436109424446938,12.0,1.6689300537109375e-05,0.7391304347826086,strengths
one_at_a_time,gemini,Gemini,medoid_dist,exploratory,all_proposals,23,0.04417585402295209,0.03227937981702279,0.0118964742059293,0.008375678459803262,0.7307018852482546,6.0,3.337860107421875e-06,0.7391304347826086,strengths
one_at_a_time,gemini,Gemini,mst_dispersion,exploratory,all_proposals,23,0.05960891903310582,0.04399963803049446,0.015609281002611355,0.011406068007151285,0.7381384991406702,3.0,1.1920928955078125e-06,0.9130434782608695,strengths
one_at_a_time,gemini,Gemini,nn,confirmatory,all_proposals,23,0.056996102911838584,0.04215896215991697,0.014837140751921607,0.012317338585853578,0.7396814870856756,2.0,7.152557373046875e-07,0.9130434782608695,strengths
one_at_a_time,gemini,Gemini,remote_clique,compatibility,all_proposals,23,0.06865083324736443,0.051049510810686184,0.017601322436678234,0.01279948949813843,0.7436109424446938,12.0,1.6689300537109375e-05,0.7391304347826086,strengths
one_at_a_time,gemini,Gemini,span90,exploratory,all_proposals,23,0.030047957508173264,0.022523625514492024,0.00752433199368125,0.005836601339665678,0.7495892360858615,46.0,0.003874063491821289,0.391304347826087,strengths
one_at_a_time,gemini,Gemini,sparseness,exploratory,all_proposals,23,0.025115874360649264,0.018531031950199478,0.006584842410449783,0.004902766210535352,0.7378214942511935,12.0,1.6689300537109375e-05,0.7391304347826086,strengths
one_at_a_time,gpt,GPT,centroid_loo,exploratory,all_proposals,23,0.048672872999850944,0.033216856029508364,0.015456016970342575,0.014291915110061774,0.6824511063813736,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,exploratory,all_proposals,23,0.025115874360649264,0.01699958766953469,0.008116286691114576,0.007214007404891774,0.6768463412991543,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,mean_pairwise,confirmatory,all_proposals,23,0.06865083324736443,0.046858063210611756,0.02179277003675267,0.01877561807632446,0.68255636521951,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,medoid_dist,exploratory,all_proposals,23,0.04417585402295209,0.029800182580947875,0.014375671442004216,0.012399504582087204,0.6745807917027441,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,mst_dispersion,exploratory,all_proposals,23,0.05960891903310582,0.04060781446919925,0.01900110456390657,0.0175507386525472,0.6812372230176885,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,nn,confirmatory,all_proposals,23,0.056996102911838584,0.038791215722111694,0.018204887189726897,0.018381450573603297,0.6805941764494643,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,remote_clique,compatibility,all_proposals,23,0.06865083324736443,0.046858063210611756,0.02179277003675267,0.01877561807632446,0.68255636521951,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,gpt,GPT,span90,exploratory,all_proposals,23,0.030047957508173264,0.020535488438733516,0.00951246906943975,0.006432704770376992,0.6834237712545923,2.0,7.152557373046875e-07,0.9130434782608695,strengths
one_at_a_time,gpt,GPT,sparseness,exploratory,all_proposals,23,0.025115874360649264,0.01699958766953469,0.008116286691114576,0.007214007404891774,0.6768463412991543,0.0,2.384185791015625e-07,1.0,strengths
one_at_a_time,all_ai,All AI,centroid_loo,exploratory,human_n_gte_3,22,0.04844971486629058,0.03810741177962543,0.010342303086665155,0.008952764654599807,0.7865353157349348,22.0,0.000255584716796875,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,global_centroid_dist,exploratory,human_n_gte_3,22,0.025644480865811326,0.02012066044906817,0.005523820416743157,0.004452714756698173,0.7846000297043487,21.0,0.00021314620971679688,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574170777292,0.05464548925300698,0.014690252454765946,0.012316354967298965,0.7881287184223044,23.0,0.0003046989440917969,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,medoid_dist,exploratory,human_n_gte_3,22,0.044966055407668605,0.03522625772267652,0.009739797684992092,0.008546831767200985,0.783396662289149,16.0,8.058547973632812e-05,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,mst_dispersion,exploratory,human_n_gte_3,22,0.05988283139286619,0.04700862616389299,0.012874205228973206,0.01111534882668902,0.7850100783559995,14.0,5.245208740234375e-05,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,nn,confirmatory,human_n_gte_3,22,0.05715125090245044,0.04486792620993316,0.012283324692517285,0.01121050937599315,0.7850733886213045,13.0,4.1961669921875e-05,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,remote_clique,compatibility,human_n_gte_3,22,0.06933574170777292,0.05464548925300698,0.014690252454765946,0.012316354967298965,0.7881287184223044,23.0,0.0003046989440917969,0.7272727272727273,strengths
one_at_a_time,all_ai,All AI,span90,exploratory,human_n_gte_3,22,0.03080074961095005,0.024284670096467884,0.00651607951448217,0.006568950803689588,0.788444125653175,31.0,0.0010914802551269531,0.6363636363636364,strengths
one_at_a_time,all_ai,All AI,sparseness,exploratory,human_n_gte_3,22,0.025644480865811326,0.02012066044906817,0.005523820416743157,0.004452714756698173,0.7846000297043487,21.0,0.00021314620971679688,0.7272727272727273,strengths
one_at_a_time,claude,Claude,centroid_loo,exploratory,human_n_gte_3,22,0.04844971486629058,0.03664109700486225,0.011808617861428339,0.014489146477994748,0.756270642788771,21.0,0.00021314620971679688,0.7272727272727273,strengths
one_at_a_time,claude,Claude,global_centroid_dist,exploratory,human_n_gte_3,22,0.025644480865811326,0.01935160094592455,0.00629287991988678,0.007237625517642362,0.7546107502501129,20.0,0.00017690658569335938,0.7272727272727273,strengths
one_at_a_time,claude,Claude,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574170777292,0.05257468196478756,0.01676105974298535,0.019955811897913615,0.7582623430549335,21.0,0.00021314620971679688,0.7272727272727273,strengths
one_at_a_time,claude,Claude,medoid_dist,exploratory,human_n_gte_3,22,0.044966055407668605,0.03413079250039477,0.010835262907273841,0.014448633790016173,0.759034613798346,17.0,9.870529174804688e-05,0.7272727272727273,strengths
one_at_a_time,claude,Claude,mst_dispersion,exploratory,human_n_gte_3,22,0.05988283139286619,0.04569020749944629,0.014192623893419904,0.016866964101791386,0.7629934396336735,17.0,9.870529174804688e-05,0.8181818181818182,strengths
one_at_a_time,claude,Claude,nn,confirmatory,human_n_gte_3,22,0.05715125090245044,0.04410095377401872,0.013050297128431724,0.015072448551654814,0.7716533422740504,17.0,9.870529174804688e-05,0.8181818181818182,strengths
one_at_a_time,claude,Claude,remote_clique,compatibility,human_n_gte_3,22,0.06933574170777292,0.05257468196478756,0.01676105974298535,0.019955811897913615,0.7582623430549335,21.0,0.00021314620971679688,0.7272727272727273,strengths
one_at_a_time,claude,Claude,span90,exploratory,human_n_gte_3,22,0.03080074961095005,0.0230176771904995,0.007783072420450554,0.007181746950651545,0.7473089934900944,23.0,0.0003046989440917969,0.7272727272727273,strengths
one_at_a_time,claude,Claude,sparseness,exploratory,human_n_gte_3,22,0.025644480865811326,0.01935160094592455,0.00629287991988678,0.007237625517642362,0.7546107502501129,20.0,0.00017690658569335938,0.7272727272727273,strengths
one_at_a_time,gemini,Gemini,centroid_loo,exploratory,human_n_gte_3,22,0.04844971486629058,0.035408185362810936,0.013041529503479643,0.010487074950599837,0.7308234003136842,6.0,6.67572021484375e-06,0.8181818181818182,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,exploratory,human_n_gte_3,22,0.025644480865811326,0.0187451941809332,0.006899286684878126,0.0051605844420540194,0.7309640728942924,6.0,6.67572021484375e-06,0.8181818181818182,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574170777292,0.05087563720616426,0.018460104501608645,0.014342017968495692,0.7337577410015768,6.0,6.67572021484375e-06,0.8181818181818182,strengths
one_at_a_time,gemini,Gemini,medoid_dist,exploratory,human_n_gte_3,22,0.044966055407668605,0.03249947139711091,0.012466584010557695,0.010003032286961873,0.7227556676356446,3.0,2.384185791015625e-06,0.8181818181818182,strengths
one_at_a_time,gemini,Gemini,mst_dispersion,exploratory,human_n_gte_3,22,0.05988283139286619,0.04350531566323656,0.016377515729629633,0.01198479284842809,0.7265073252434641,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gemini,Gemini,nn,confirmatory,human_n_gte_3,22,0.05715125090245044,0.041580972707632814,0.015570278194817625,0.012810381750265758,0.7275601504961979,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gemini,Gemini,remote_clique,compatibility,human_n_gte_3,22,0.06933574170777292,0.05087563720616426,0.018460104501608645,0.014342017968495692,0.7337577410015768,6.0,6.67572021484375e-06,0.8181818181818182,strengths
one_at_a_time,gemini,Gemini,span90,exploratory,human_n_gte_3,22,0.03080074961095005,0.022919269270875394,0.007881480340074666,0.007510699358854815,0.7441140089242279,38.0,0.0028514862060546875,0.45454545454545453,strengths
one_at_a_time,gemini,Gemini,sparseness,exploratory,human_n_gte_3,22,0.025644480865811326,0.0187451941809332,0.006899286684878126,0.0051605844420540194,0.7309640728942924,6.0,6.67572021484375e-06,0.8181818181818182,strengths
one_at_a_time,gpt,GPT,centroid_loo,exploratory,human_n_gte_3,22,0.04844971486629058,0.032646146891696814,0.015803567974593775,0.014724567409609448,0.6738150468334485,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,exploratory,human_n_gte_3,22,0.025644480865811326,0.017248922915869432,0.008395557949941894,0.007844332048542665,0.6726173559966787,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,mean_pairwise,confirmatory,human_n_gte_3,22,0.06933574170777292,0.04690740216862071,0.0224283395391522,0.020466449856758117,0.6765255698326529,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,medoid_dist,exploratory,human_n_gte_3,22,0.044966055407668605,0.030114449831572444,0.014851605576096159,0.013019636273384098,0.6697151786731256,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,mst_dispersion,exploratory,human_n_gte_3,22,0.05988283139286619,0.04037305121168946,0.01950978018117673,0.018074997762839,0.6742007729530818,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,nn,confirmatory,human_n_gte_3,22,0.05715125090245044,0.03847387979427974,0.01867737110817071,0.01879271616538365,0.6731940103979442,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,remote_clique,compatibility,human_n_gte_3,22,0.06933574170777292,0.04690740216862071,0.0224283395391522,0.020466449856758117,0.6765255698326529,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,gpt,GPT,span90,exploratory,human_n_gte_3,22,0.03080074961095005,0.020945546447304564,0.00985520316364549,0.007393914512213084,0.6800336586567413,2.0,1.430511474609375e-06,0.9090909090909091,strengths
one_at_a_time,gpt,GPT,sparseness,exploratory,human_n_gte_3,22,0.025644480865811326,0.017248922915869432,0.008395557949941894,0.007844332048542665,0.6726173559966787,0.0,4.76837158203125e-07,1.0,strengths
one_at_a_time,all_ai,All AI,centroid_loo,exploratory,all_proposals,23,0.0599502336299463,0.045258041870425425,0.014692191759520886,0.015960802997794725,0.7549268640017135,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,global_centroid_dist,exploratory,all_proposals,23,0.030655513322513185,0.023157142476005733,0.007498370846507446,0.00874469560928513,0.7553989467532191,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,mean_pairwise,confirmatory,all_proposals,23,0.08390405264453611,0.06361010474447878,0.02029394790005733,0.023085967132023405,0.758129109853207,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,medoid_dist,exploratory,all_proposals,23,0.053939932541570805,0.04110215706179166,0.01283777547977914,0.014505351594079542,0.761998673804695,2.0,7.152557373046875e-07,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,mst_dispersion,exploratory,all_proposals,23,0.07415724750878154,0.0557785337477543,0.01837871376102726,0.01805520243988222,0.7521656428948381,1.0,4.76837158203125e-07,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,nn,confirmatory,all_proposals,23,0.0712385587502217,0.053463107909758105,0.017775450840463586,0.017596267398460444,0.7504799205330881,1.0,4.76837158203125e-07,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,remote_clique,compatibility,all_proposals,23,0.08390405264453611,0.06361010474447878,0.02029394790005733,0.023085967132023405,0.758129109853207,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,all_ai,All AI,span90,exploratory,all_proposals,23,0.0364676042883182,0.027353164704998937,0.009114439583319265,0.009835115294703146,0.7500674979562908,12.0,1.6689300537109375e-05,0.7391304347826086,weakness
one_at_a_time,all_ai,All AI,sparseness,exploratory,all_proposals,23,0.030655513322513185,0.023157142476005733,0.007498370846507446,0.00874469560928513,0.7553989467532191,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,claude,Claude,centroid_loo,exploratory,all_proposals,23,0.0599502336299463,0.03925642383831628,0.020693809791630033,0.02124410260539332,0.6548168616094757,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,global_centroid_dist,exploratory,all_proposals,23,0.030655513322513185,0.020147827086624607,0.010507686235888573,0.011593847709411888,0.6572333946803687,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,mean_pairwise,confirmatory,all_proposals,23,0.08390405264453611,0.055356779046680606,0.028547273597855496,0.030787056684494017,0.6597628755931788,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,medoid_dist,exploratory,all_proposals,23,0.053939932541570805,0.035844338372133785,0.018095594169437023,0.018951505422592163,0.6645232332188962,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,mst_dispersion,exploratory,all_proposals,23,0.07415724750878154,0.049166531709657194,0.024990715799124347,0.025468198458353686,0.6630037300647519,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,nn,confirmatory,all_proposals,23,0.0712385587502217,0.0476635281590448,0.023575030591176903,0.024142381548881528,0.669069237155173,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,remote_clique,compatibility,all_proposals,23,0.08390405264453611,0.055356779046680606,0.028547273597855496,0.030787056684494017,0.6597628755931788,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,span90,exploratory,all_proposals,23,0.0364676042883182,0.023425433334021303,0.013042170954296897,0.014477247565384311,0.6423628256141096,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,claude,Claude,sparseness,exploratory,all_proposals,23,0.030655513322513185,0.020147827086624607,0.010507686235888573,0.011593847709411888,0.6572333946803687,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gemini,Gemini,centroid_loo,exploratory,all_proposals,23,0.0599502336299463,0.04181596517841143,0.018134268451534874,0.020243827050423366,0.6975112963950744,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,global_centroid_dist,exploratory,all_proposals,23,0.030655513322513185,0.021442665673296467,0.009212847649216715,0.009176477845621152,0.6994717539943828,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,mean_pairwise,confirmatory,all_proposals,23,0.08390405264453611,0.058894189803496644,0.025009862841039465,0.02478036880493164,0.7019230650634356,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,medoid_dist,exploratory,all_proposals,23,0.053939932541570805,0.03827601019023121,0.015663922351339583,0.017336213588714594,0.7096043392477807,3.0,1.1920928955078125e-06,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,mst_dispersion,exploratory,all_proposals,23,0.07415724750878154,0.051891127487887496,0.022266120020894044,0.023435848951339724,0.699744518993139,2.0,7.152557373046875e-07,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,nn,confirmatory,all_proposals,23,0.0712385587502217,0.0496250733949136,0.021613485355308094,0.023107340931892394,0.69660411812808,1.0,4.76837158203125e-07,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,remote_clique,compatibility,all_proposals,23,0.08390405264453611,0.058894189803496644,0.025009862841039465,0.02478036880493164,0.7019230650634356,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,gemini,Gemini,span90,exploratory,all_proposals,23,0.0364676042883182,0.02564262152996394,0.010824982758354265,0.010928303688729553,0.7031616699366823,14.0,2.6226043701171875e-05,0.7391304347826086,weakness
one_at_a_time,gemini,Gemini,sparseness,exploratory,all_proposals,23,0.030655513322513185,0.021442665673296467,0.009212847649216715,0.009176477845621152,0.6994717539943828,5.0,2.384185791015625e-06,0.9130434782608695,weakness
one_at_a_time,gpt,GPT,centroid_loo,exploratory,all_proposals,23,0.0599502336299463,0.037322139529256344,0.022628094100689965,0.024384116170408456,0.6225520280643779,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,global_centroid_dist,exploratory,all_proposals,23,0.030655513322513185,0.01912883619551937,0.011526677126993809,0.012323430534182063,0.6239933415654565,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,mean_pairwise,confirmatory,all_proposals,23,0.08390405264453611,0.05262699049452076,0.03127706215001535,0.03313105702400207,0.627228230768277,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,medoid_dist,exploratory,all_proposals,23,0.053939932541570805,0.03438581530598627,0.019554117235584534,0.020780922969182325,0.6374834688472324,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,mst_dispersion,exploratory,all_proposals,23,0.07415724750878154,0.0469677726427714,0.027189474866010147,0.028978395462036136,0.6333537748580755,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,nn,confirmatory,all_proposals,23,0.0712385587502217,0.045399835187455884,0.025838723562765814,0.026487195491790773,0.6372930051355734,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,remote_clique,compatibility,all_proposals,23,0.08390405264453611,0.05262699049452076,0.03127706215001535,0.03313105702400207,0.627228230768277,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,span90,exploratory,all_proposals,23,0.0364676042883182,0.022144055007398467,0.014323549280919735,0.01512031472320604,0.6072253837220656,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,gpt,GPT,sparseness,exploratory,all_proposals,23,0.030655513322513185,0.01912883619551937,0.011526677126993809,0.012323430534182063,0.6239933415654565,0.0,2.384185791015625e-07,1.0,weakness
one_at_a_time,all_ai,All AI,centroid_loo,exploratory,human_n_gte_3,22,0.059142406989434314,0.044452969596959706,0.01468943739247461,0.016570095438411852,0.7516259797289134,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,global_centroid_dist,exploratory,human_n_gte_3,22,0.031156984895497727,0.02348822785014631,0.007668757045351419,0.008820319279821761,0.7538671642627534,5.0,4.76837158203125e-06,0.9090909090909091,weakness
one_at_a_time,all_ai,All AI,mean_pairwise,confirmatory,human_n_gte_3,22,0.08418507341182592,0.06363921562830607,0.02054585778351986,0.02339790718896049,0.7559441721573213,5.0,4.76837158203125e-06,0.9090909090909091,weakness
