condition,metric,sample_index,ai_boot_value,human_value,effect_human_minus_ai
persona,mesh_group_union_terms,481,870.0,871.0,1.0
persona,mesh_group_union_terms,482,977.0,871.0,-106.0
persona,mesh_group_union_terms,483,977.0,871.0,-106.0
persona,mesh_group_union_terms,484,994.0,871.0,-123.0
persona,mesh_group_union_terms,485,1029.0,871.0,-158.0
persona,mesh_group_union_terms,486,874.0,871.0,-3.0
persona,mesh_group_union_terms,487,892.0,871.0,-21.0
persona,mesh_group_union_terms,488,966.0,871.0,-95.0
persona,mesh_group_union_terms,489,924.0,871.0,-53.0
persona,mesh_group_union_terms,490,915.0,871.0,-44.0
persona,mesh_group_union_terms,491,931.0,871.0,-60.0
persona,mesh_group_union_terms,492,983.0,871.0,-112.0
persona,mesh_group_union_terms,493,931.0,871.0,-60.0
persona,mesh_group_union_terms,494,902.0,871.0,-31.0
persona,mesh_group_union_terms,495,875.0,871.0,-4.0
persona,mesh_group_union_terms,496,877.0,871.0,-6.0
persona,mesh_group_union_terms,497,1010.0,871.0,-139.0
persona,mesh_group_union_terms,498,1029.0,871.0,-158.0
persona,mesh_group_union_terms,499,998.0,871.0,-127.0
persona,mesh_group_union_terms,500,926.0,871.0,-55.0
persona,mesh_group_union_terms,501,939.0,871.0,-68.0
persona,mesh_group_union_terms,502,997.0,871.0,-126.0
persona,mesh_group_union_terms,503,934.0,871.0,-63.0
persona,mesh_group_union_terms,504,960.0,871.0,-89.0
persona,mesh_group_union_terms,505,1006.0,871.0,-135.0
persona,mesh_group_union_terms,506,967.0,871.0,-96.0
persona,mesh_group_union_terms,507,929.0,871.0,-58.0
persona,mesh_group_union_terms,508,995.0,871.0,-124.0
persona,mesh_group_union_terms,509,911.0,871.0,-40.0
persona,mesh_group_union_terms,510,953.0,871.0,-82.0
persona,mesh_group_union_terms,511,946.0,871.0,-75.0
persona,mesh_group_union_terms,512,944.0,871.0,-73.0
persona,mesh_group_union_terms,513,855.0,871.0,16.0
persona,mesh_group_union_terms,514,932.0,871.0,-61.0
persona,mesh_group_union_terms,515,978.0,871.0,-107.0
persona,mesh_group_union_terms,516,900.0,871.0,-29.0
persona,mesh_group_union_terms,517,896.0,871.0,-25.0
persona,mesh_group_union_terms,518,949.0,871.0,-78.0
persona,mesh_group_union_terms,519,950.0,871.0,-79.0
persona,mesh_group_union_terms,520,875.0,871.0,-4.0
persona,mesh_group_union_terms,521,896.0,871.0,-25.0
persona,mesh_group_union_terms,522,1075.0,871.0,-204.0
persona,mesh_group_union_terms,523,896.0,871.0,-25.0
persona,mesh_group_union_terms,524,981.0,871.0,-110.0
persona,mesh_group_union_terms,525,1039.0,871.0,-168.0
persona,mesh_group_union_terms,526,871.0,871.0,0.0
persona,mesh_group_union_terms,527,845.0,871.0,26.0
persona,mesh_group_union_terms,528,823.0,871.0,48.0
persona,mesh_group_union_terms,529,897.0,871.0,-26.0
persona,mesh_group_union_terms,530,842.0,871.0,29.0
persona,mesh_group_union_terms,531,988.0,871.0,-117.0
persona,mesh_group_union_terms,532,953.0,871.0,-82.0
persona,mesh_group_union_terms,533,909.0,871.0,-38.0
persona,mesh_group_union_terms,534,936.0,871.0,-65.0
persona,mesh_group_union_terms,535,918.0,871.0,-47.0
persona,mesh_group_union_terms,536,1020.0,871.0,-149.0
persona,mesh_group_union_terms,537,832.0,871.0,39.0
persona,mesh_group_union_terms,538,920.0,871.0,-49.0
persona,mesh_group_union_terms,539,889.0,871.0,-18.0
persona,mesh_group_union_terms,540,896.0,871.0,-25.0
persona,mesh_group_union_terms,541,1013.0,871.0,-142.0
persona,mesh_group_union_terms,542,940.0,871.0,-69.0
persona,mesh_group_union_terms,543,978.0,871.0,-107.0
persona,mesh_group_union_terms,544,896.0,871.0,-25.0
persona,mesh_group_union_terms,545,971.0,871.0,-100.0
persona,mesh_group_union_terms,546,977.0,871.0,-106.0
persona,mesh_group_union_terms,547,902.0,871.0,-31.0
persona,mesh_group_union_terms,548,928.0,871.0,-57.0
persona,mesh_group_union_terms,549,978.0,871.0,-107.0
persona,mesh_group_union_terms,550,1041.0,871.0,-170.0
persona,mesh_group_union_terms,551,865.0,871.0,6.0
persona,mesh_group_union_terms,552,944.0,871.0,-73.0
persona,mesh_group_union_terms,553,921.0,871.0,-50.0
persona,mesh_group_union_terms,554,981.0,871.0,-110.0
persona,mesh_group_union_terms,555,973.0,871.0,-102.0
persona,mesh_group_union_terms,556,1009.0,871.0,-138.0
persona,mesh_group_union_terms,557,839.0,871.0,32.0
persona,mesh_group_union_terms,558,978.0,871.0,-107.0
persona,mesh_group_union_terms,559,960.0,871.0,-89.0
persona,mesh_group_union_terms,560,971.0,871.0,-100.0
persona,mesh_group_union_terms,561,900.0,871.0,-29.0
persona,mesh_group_union_terms,562,906.0,871.0,-35.0
persona,mesh_group_union_terms,563,967.0,871.0,-96.0
persona,mesh_group_union_terms,564,1010.0,871.0,-139.0
persona,mesh_group_union_terms,565,962.0,871.0,-91.0
persona,mesh_group_union_terms,566,845.0,871.0,26.0
persona,mesh_group_union_terms,567,933.0,871.0,-62.0
persona,mesh_group_union_terms,568,941.0,871.0,-70.0
persona,mesh_group_union_terms,569,825.0,871.0,46.0
persona,mesh_group_union_terms,570,920.0,871.0,-49.0
persona,mesh_group_union_terms,571,932.0,871.0,-61.0
persona,mesh_group_union_terms,572,876.0,871.0,-5.0
persona,mesh_group_union_terms,573,904.0,871.0,-33.0
persona,mesh_group_union_terms,574,970.0,871.0,-99.0
persona,mesh_group_union_terms,575,962.0,871.0,-91.0
persona,mesh_group_union_terms,576,956.0,871.0,-85.0
persona,mesh_group_union_terms,577,893.0,871.0,-22.0
persona,mesh_group_union_terms,578,807.0,871.0,64.0
persona,mesh_group_union_terms,579,872.0,871.0,-1.0
persona,mesh_group_union_terms,580,989.0,871.0,-118.0
persona,mesh_group_union_terms,581,1000.0,871.0,-129.0
persona,mesh_group_union_terms,582,977.0,871.0,-106.0
persona,mesh_group_union_terms,583,872.0,871.0,-1.0
persona,mesh_group_union_terms,584,977.0,871.0,-106.0
persona,mesh_group_union_terms,585,958.0,871.0,-87.0
persona,mesh_group_union_terms,586,896.0,871.0,-25.0
persona,mesh_group_union_terms,587,956.0,871.0,-85.0
persona,mesh_group_union_terms,588,884.0,871.0,-13.0
persona,mesh_group_union_terms,589,854.0,871.0,17.0
persona,mesh_group_union_terms,590,907.0,871.0,-36.0
persona,mesh_group_union_terms,591,923.0,871.0,-52.0
persona,mesh_group_union_terms,592,927.0,871.0,-56.0
persona,mesh_group_union_terms,593,957.0,871.0,-86.0
persona,mesh_group_union_terms,594,950.0,871.0,-79.0
persona,mesh_group_union_terms,595,942.0,871.0,-71.0
persona,mesh_group_union_terms,596,1002.0,871.0,-131.0
persona,mesh_group_union_terms,597,999.0,871.0,-128.0
persona,mesh_group_union_terms,598,906.0,871.0,-35.0
persona,mesh_group_union_terms,599,958.0,871.0,-87.0
persona,mesh_group_union_terms,600,910.0,871.0,-39.0
persona,mesh_group_union_terms,601,1059.0,871.0,-188.0
persona,mesh_group_union_terms,602,897.0,871.0,-26.0
persona,mesh_group_union_terms,603,859.0,871.0,12.0
persona,mesh_group_union_terms,604,956.0,871.0,-85.0
persona,mesh_group_union_terms,605,910.0,871.0,-39.0
persona,mesh_group_union_terms,606,917.0,871.0,-46.0
persona,mesh_group_union_terms,607,941.0,871.0,-70.0
persona,mesh_group_union_terms,608,899.0,871.0,-28.0
persona,mesh_group_union_terms,609,869.0,871.0,2.0
persona,mesh_group_union_terms,610,935.0,871.0,-64.0
persona,mesh_group_union_terms,611,934.0,871.0,-63.0
persona,mesh_group_union_terms,612,909.0,871.0,-38.0
persona,mesh_group_union_terms,613,895.0,871.0,-24.0
persona,mesh_group_union_terms,614,1006.0,871.0,-135.0
persona,mesh_group_union_terms,615,964.0,871.0,-93.0
persona,mesh_group_union_terms,616,902.0,871.0,-31.0
persona,mesh_group_union_terms,617,959.0,871.0,-88.0
persona,mesh_group_union_terms,618,865.0,871.0,6.0
persona,mesh_group_union_terms,619,857.0,871.0,14.0
persona,mesh_group_union_terms,620,922.0,871.0,-51.0
persona,mesh_group_union_terms,621,1003.0,871.0,-132.0
persona,mesh_group_union_terms,622,835.0,871.0,36.0
persona,mesh_group_union_terms,623,916.0,871.0,-45.0
persona,mesh_group_union_terms,624,983.0,871.0,-112.0
persona,mesh_group_union_terms,625,970.0,871.0,-99.0
persona,mesh_group_union_terms,626,901.0,871.0,-30.0
persona,mesh_group_union_terms,627,911.0,871.0,-40.0
persona,mesh_group_union_terms,628,853.0,871.0,18.0
persona,mesh_group_union_terms,629,919.0,871.0,-48.0
persona,mesh_group_union_terms,630,919.0,871.0,-48.0
persona,mesh_group_union_terms,631,934.0,871.0,-63.0
persona,mesh_group_union_terms,632,903.0,871.0,-32.0
persona,mesh_group_union_terms,633,990.0,871.0,-119.0
persona,mesh_group_union_terms,634,926.0,871.0,-55.0
persona,mesh_group_union_terms,635,921.0,871.0,-50.0
persona,mesh_group_union_terms,636,902.0,871.0,-31.0
persona,mesh_group_union_terms,637,945.0,871.0,-74.0
persona,mesh_group_union_terms,638,917.0,871.0,-46.0
persona,mesh_group_union_terms,639,902.0,871.0,-31.0
persona,mesh_group_union_terms,640,893.0,871.0,-22.0
persona,mesh_group_union_terms,641,869.0,871.0,2.0
persona,mesh_group_union_terms,642,958.0,871.0,-87.0
persona,mesh_group_union_terms,643,934.0,871.0,-63.0
persona,mesh_group_union_terms,644,1062.0,871.0,-191.0
persona,mesh_group_union_terms,645,884.0,871.0,-13.0
persona,mesh_group_union_terms,646,880.0,871.0,-9.0
persona,mesh_group_union_terms,647,947.0,871.0,-76.0
persona,mesh_group_union_terms,648,878.0,871.0,-7.0
persona,mesh_group_union_terms,649,944.0,871.0,-73.0
persona,mesh_group_union_terms,650,912.0,871.0,-41.0
persona,mesh_group_union_terms,651,906.0,871.0,-35.0
persona,mesh_group_union_terms,652,886.0,871.0,-15.0
persona,mesh_group_union_terms,653,922.0,871.0,-51.0
persona,mesh_group_union_terms,654,1016.0,871.0,-145.0
persona,mesh_group_union_terms,655,990.0,871.0,-119.0
persona,mesh_group_union_terms,656,895.0,871.0,-24.0
persona,mesh_group_union_terms,657,900.0,871.0,-29.0
persona,mesh_group_union_terms,658,939.0,871.0,-68.0
persona,mesh_group_union_terms,659,963.0,871.0,-92.0
persona,mesh_group_union_terms,660,1001.0,871.0,-130.0
persona,mesh_group_union_terms,661,1015.0,871.0,-144.0
persona,mesh_group_union_terms,662,942.0,871.0,-71.0
persona,mesh_group_union_terms,663,976.0,871.0,-105.0
persona,mesh_group_union_terms,664,974.0,871.0,-103.0
persona,mesh_group_union_terms,665,920.0,871.0,-49.0
persona,mesh_group_union_terms,666,867.0,871.0,4.0
persona,mesh_group_union_terms,667,912.0,871.0,-41.0
persona,mesh_group_union_terms,668,916.0,871.0,-45.0
persona,mesh_group_union_terms,669,1010.0,871.0,-139.0
persona,mesh_group_union_terms,670,908.0,871.0,-37.0
persona,mesh_group_union_terms,671,848.0,871.0,23.0
persona,mesh_group_union_terms,672,954.0,871.0,-83.0
persona,mesh_group_union_terms,673,845.0,871.0,26.0
persona,mesh_group_union_terms,674,919.0,871.0,-48.0
persona,mesh_group_union_terms,675,903.0,871.0,-32.0
persona,mesh_group_union_terms,676,873.0,871.0,-2.0
persona,mesh_group_union_terms,677,1012.0,871.0,-141.0
persona,mesh_group_union_terms,678,958.0,871.0,-87.0
persona,mesh_group_union_terms,679,956.0,871.0,-85.0
persona,mesh_group_union_terms,680,904.0,871.0,-33.0
persona,mesh_group_union_terms,681,916.0,871.0,-45.0
persona,mesh_group_union_terms,682,929.0,871.0,-58.0
persona,mesh_group_union_terms,683,1004.0,871.0,-133.0
persona,mesh_group_union_terms,684,871.0,871.0,0.0
persona,mesh_group_union_terms,685,899.0,871.0,-28.0
persona,mesh_group_union_terms,686,889.0,871.0,-18.0
persona,mesh_group_union_terms,687,1013.0,871.0,-142.0
persona,mesh_group_union_terms,688,985.0,871.0,-114.0
persona,mesh_group_union_terms,689,970.0,871.0,-99.0
persona,mesh_group_union_terms,690,909.0,871.0,-38.0
persona,mesh_group_union_terms,691,1007.0,871.0,-136.0
persona,mesh_group_union_terms,692,879.0,871.0,-8.0
persona,mesh_group_union_terms,693,899.0,871.0,-28.0
persona,mesh_group_union_terms,694,959.0,871.0,-88.0
persona,mesh_group_union_terms,695,1033.0,871.0,-162.0
persona,mesh_group_union_terms,696,862.0,871.0,9.0
persona,mesh_group_union_terms,697,804.0,871.0,67.0
persona,mesh_group_union_terms,698,856.0,871.0,15.0
persona,mesh_group_union_terms,699,1000.0,871.0,-129.0
persona,mesh_group_union_terms,700,972.0,871.0,-101.0
persona,mesh_group_union_terms,701,918.0,871.0,-47.0
persona,mesh_group_union_terms,702,924.0,871.0,-53.0
persona,mesh_group_union_terms,703,873.0,871.0,-2.0
persona,mesh_group_union_terms,704,926.0,871.0,-55.0
persona,mesh_group_union_terms,705,920.0,871.0,-49.0
persona,mesh_group_union_terms,706,940.0,871.0,-69.0
persona,mesh_group_union_terms,707,964.0,871.0,-93.0
persona,mesh_group_union_terms,708,972.0,871.0,-101.0
persona,mesh_group_union_terms,709,986.0,871.0,-115.0
persona,mesh_group_union_terms,710,899.0,871.0,-28.0
persona,mesh_group_union_terms,711,957.0,871.0,-86.0
persona,mesh_group_union_terms,712,990.0,871.0,-119.0
persona,mesh_group_union_terms,713,994.0,871.0,-123.0
persona,mesh_group_union_terms,714,940.0,871.0,-69.0
persona,mesh_group_union_terms,715,940.0,871.0,-69.0
persona,mesh_group_union_terms,716,877.0,871.0,-6.0
persona,mesh_group_union_terms,717,979.0,871.0,-108.0
persona,mesh_group_union_terms,718,974.0,871.0,-103.0
persona,mesh_group_union_terms,719,934.0,871.0,-63.0
persona,mesh_group_union_terms,720,895.0,871.0,-24.0
persona,mesh_group_union_terms,721,802.0,871.0,69.0
persona,mesh_group_union_terms,722,958.0,871.0,-87.0
persona,mesh_group_union_terms,723,1014.0,871.0,-143.0
persona,mesh_group_union_terms,724,919.0,871.0,-48.0
persona,mesh_group_union_terms,725,931.0,871.0,-60.0
persona,mesh_group_union_terms,726,941.0,871.0,-70.0
persona,mesh_group_union_terms,727,903.0,871.0,-32.0
persona,mesh_group_union_terms,728,958.0,871.0,-87.0
persona,mesh_group_union_terms,729,984.0,871.0,-113.0
persona,mesh_group_union_terms,730,1039.0,871.0,-168.0
persona,mesh_group_union_terms,731,979.0,871.0,-108.0
persona,mesh_group_union_terms,732,999.0,871.0,-128.0
persona,mesh_group_union_terms,733,869.0,871.0,2.0
persona,mesh_group_union_terms,734,915.0,871.0,-44.0
persona,mesh_group_union_terms,735,719.0,871.0,152.0
persona,mesh_group_union_terms,736,1001.0,871.0,-130.0
persona,mesh_group_union_terms,737,901.0,871.0,-30.0
persona,mesh_group_union_terms,738,940.0,871.0,-69.0
persona,mesh_group_union_terms,739,942.0,871.0,-71.0
persona,mesh_group_union_terms,740,958.0,871.0,-87.0
persona,mesh_group_union_terms,741,867.0,871.0,4.0
persona,mesh_group_union_terms,742,930.0,871.0,-59.0
persona,mesh_group_union_terms,743,927.0,871.0,-56.0
persona,mesh_group_union_terms,744,938.0,871.0,-67.0
persona,mesh_group_union_terms,745,934.0,871.0,-63.0
persona,mesh_group_union_terms,746,932.0,871.0,-61.0
persona,mesh_group_union_terms,747,1026.0,871.0,-155.0
persona,mesh_group_union_terms,748,960.0,871.0,-89.0
persona,mesh_group_union_terms,749,928.0,871.0,-57.0
persona,mesh_group_union_terms,750,970.0,871.0,-99.0
persona,mesh_group_union_terms,751,871.0,871.0,0.0
persona,mesh_group_union_terms,752,898.0,871.0,-27.0
persona,mesh_group_union_terms,753,851.0,871.0,20.0
persona,mesh_group_union_terms,754,901.0,871.0,-30.0
persona,mesh_group_union_terms,755,908.0,871.0,-37.0
persona,mesh_group_union_terms,756,850.0,871.0,21.0
persona,mesh_group_union_terms,757,930.0,871.0,-59.0
persona,mesh_group_union_terms,758,941.0,871.0,-70.0
persona,mesh_group_union_terms,759,920.0,871.0,-49.0
persona,mesh_group_union_terms,760,930.0,871.0,-59.0
persona,mesh_group_union_terms,761,919.0,871.0,-48.0
persona,mesh_group_union_terms,762,779.0,871.0,92.0
persona,mesh_group_union_terms,763,913.0,871.0,-42.0
persona,mesh_group_union_terms,764,934.0,871.0,-63.0
persona,mesh_group_union_terms,765,810.0,871.0,61.0
persona,mesh_group_union_terms,766,971.0,871.0,-100.0
persona,mesh_group_union_terms,767,876.0,871.0,-5.0
persona,mesh_group_union_terms,768,858.0,871.0,13.0
persona,mesh_group_union_terms,769,879.0,871.0,-8.0
persona,mesh_group_union_terms,770,1011.0,871.0,-140.0
persona,mesh_group_union_terms,771,985.0,871.0,-114.0
persona,mesh_group_union_terms,772,914.0,871.0,-43.0
persona,mesh_group_union_terms,773,970.0,871.0,-99.0
persona,mesh_group_union_terms,774,910.0,871.0,-39.0
persona,mesh_group_union_terms,775,980.0,871.0,-109.0
persona,mesh_group_union_terms,776,958.0,871.0,-87.0
persona,mesh_group_union_terms,777,969.0,871.0,-98.0
persona,mesh_group_union_terms,778,968.0,871.0,-97.0
persona,mesh_group_union_terms,779,967.0,871.0,-96.0
persona,mesh_group_union_terms,780,1052.0,871.0,-181.0
persona,mesh_group_union_terms,781,940.0,871.0,-69.0
persona,mesh_group_union_terms,782,934.0,871.0,-63.0
persona,mesh_group_union_terms,783,886.0,871.0,-15.0
persona,mesh_group_union_terms,784,934.0,871.0,-63.0
persona,mesh_group_union_terms,785,934.0,871.0,-63.0
persona,mesh_group_union_terms,786,954.0,871.0,-83.0
persona,mesh_group_union_terms,787,944.0,871.0,-73.0
persona,mesh_group_union_terms,788,960.0,871.0,-89.0
persona,mesh_group_union_terms,789,893.0,871.0,-22.0
persona,mesh_group_union_terms,790,906.0,871.0,-35.0
persona,mesh_group_union_terms,791,1018.0,871.0,-147.0
persona,mesh_group_union_terms,792,950.0,871.0,-79.0
persona,mesh_group_union_terms,793,857.0,871.0,14.0
persona,mesh_group_union_terms,794,959.0,871.0,-88.0
persona,mesh_group_union_terms,795,922.0,871.0,-51.0
persona,mesh_group_union_terms,796,984.0,871.0,-113.0
persona,mesh_group_union_terms,797,973.0,871.0,-102.0
persona,mesh_group_union_terms,798,1003.0,871.0,-132.0
persona,mesh_group_union_terms,799,954.0,871.0,-83.0
persona,mesh_group_union_terms,800,960.0,871.0,-89.0
persona,mesh_group_union_terms,801,917.0,871.0,-46.0
persona,mesh_group_union_terms,802,852.0,871.0,19.0
persona,mesh_group_union_terms,803,946.0,871.0,-75.0
persona,mesh_group_union_terms,804,896.0,871.0,-25.0
persona,mesh_group_union_terms,805,938.0,871.0,-67.0
persona,mesh_group_union_terms,806,912.0,871.0,-41.0
persona,mesh_group_union_terms,807,969.0,871.0,-98.0
persona,mesh_group_union_terms,808,914.0,871.0,-43.0
persona,mesh_group_union_terms,809,977.0,871.0,-106.0
persona,mesh_group_union_terms,810,1027.0,871.0,-156.0
persona,mesh_group_union_terms,811,949.0,871.0,-78.0
persona,mesh_group_union_terms,812,981.0,871.0,-110.0
persona,mesh_group_union_terms,813,971.0,871.0,-100.0
persona,mesh_group_union_terms,814,970.0,871.0,-99.0
persona,mesh_group_union_terms,815,1006.0,871.0,-135.0
persona,mesh_group_union_terms,816,905.0,871.0,-34.0
persona,mesh_group_union_terms,817,872.0,871.0,-1.0
persona,mesh_group_union_terms,818,987.0,871.0,-116.0
persona,mesh_group_union_terms,819,957.0,871.0,-86.0
persona,mesh_group_union_terms,820,937.0,871.0,-66.0
persona,mesh_group_union_terms,821,978.0,871.0,-107.0
persona,mesh_group_union_terms,822,989.0,871.0,-118.0
persona,mesh_group_union_terms,823,938.0,871.0,-67.0
persona,mesh_group_union_terms,824,1006.0,871.0,-135.0
persona,mesh_group_union_terms,825,891.0,871.0,-20.0
persona,mesh_group_union_terms,826,880.0,871.0,-9.0
persona,mesh_group_union_terms,827,862.0,871.0,9.0
persona,mesh_group_union_terms,828,934.0,871.0,-63.0
persona,mesh_group_union_terms,829,945.0,871.0,-74.0
persona,mesh_group_union_terms,830,938.0,871.0,-67.0
persona,mesh_group_union_terms,831,968.0,871.0,-97.0
persona,mesh_group_union_terms,832,924.0,871.0,-53.0
persona,mesh_group_union_terms,833,942.0,871.0,-71.0
persona,mesh_group_union_terms,834,1032.0,871.0,-161.0
persona,mesh_group_union_terms,835,867.0,871.0,4.0
persona,mesh_group_union_terms,836,921.0,871.0,-50.0
persona,mesh_group_union_terms,837,937.0,871.0,-66.0
persona,mesh_group_union_terms,838,932.0,871.0,-61.0
persona,mesh_group_union_terms,839,923.0,871.0,-52.0
persona,mesh_group_union_terms,840,854.0,871.0,17.0
persona,mesh_group_union_terms,841,934.0,871.0,-63.0
persona,mesh_group_union_terms,842,877.0,871.0,-6.0
persona,mesh_group_union_terms,843,943.0,871.0,-72.0
persona,mesh_group_union_terms,844,943.0,871.0,-72.0
persona,mesh_group_union_terms,845,910.0,871.0,-39.0
persona,mesh_group_union_terms,846,830.0,871.0,41.0
persona,mesh_group_union_terms,847,880.0,871.0,-9.0
persona,mesh_group_union_terms,848,877.0,871.0,-6.0
persona,mesh_group_union_terms,849,925.0,871.0,-54.0
persona,mesh_group_union_terms,850,986.0,871.0,-115.0
persona,mesh_group_union_terms,851,888.0,871.0,-17.0
persona,mesh_group_union_terms,852,994.0,871.0,-123.0
persona,mesh_group_union_terms,853,908.0,871.0,-37.0
persona,mesh_group_union_terms,854,929.0,871.0,-58.0
persona,mesh_group_union_terms,855,959.0,871.0,-88.0
persona,mesh_group_union_terms,856,978.0,871.0,-107.0
persona,mesh_group_union_terms,857,1019.0,871.0,-148.0
persona,mesh_group_union_terms,858,975.0,871.0,-104.0
persona,mesh_group_union_terms,859,1038.0,871.0,-167.0
persona,mesh_group_union_terms,860,1010.0,871.0,-139.0
persona,mesh_group_union_terms,861,946.0,871.0,-75.0
persona,mesh_group_union_terms,862,934.0,871.0,-63.0
persona,mesh_group_union_terms,863,913.0,871.0,-42.0
persona,mesh_group_union_terms,864,913.0,871.0,-42.0
persona,mesh_group_union_terms,865,963.0,871.0,-92.0
persona,mesh_group_union_terms,866,963.0,871.0,-92.0
persona,mesh_group_union_terms,867,946.0,871.0,-75.0
persona,mesh_group_union_terms,868,863.0,871.0,8.0
persona,mesh_group_union_terms,869,898.0,871.0,-27.0
persona,mesh_group_union_terms,870,891.0,871.0,-20.0
persona,mesh_group_union_terms,871,910.0,871.0,-39.0
persona,mesh_group_union_terms,872,968.0,871.0,-97.0
persona,mesh_group_union_terms,873,987.0,871.0,-116.0
persona,mesh_group_union_terms,874,836.0,871.0,35.0
persona,mesh_group_union_terms,875,928.0,871.0,-57.0
persona,mesh_group_union_terms,876,966.0,871.0,-95.0
persona,mesh_group_union_terms,877,918.0,871.0,-47.0
persona,mesh_group_union_terms,878,962.0,871.0,-91.0
persona,mesh_group_union_terms,879,1002.0,871.0,-131.0
persona,mesh_group_union_terms,880,1049.0,871.0,-178.0
persona,mesh_group_union_terms,881,933.0,871.0,-62.0
persona,mesh_group_union_terms,882,942.0,871.0,-71.0
persona,mesh_group_union_terms,883,956.0,871.0,-85.0
persona,mesh_group_union_terms,884,982.0,871.0,-111.0
persona,mesh_group_union_terms,885,899.0,871.0,-28.0
persona,mesh_group_union_terms,886,824.0,871.0,47.0
persona,mesh_group_union_terms,887,894.0,871.0,-23.0
persona,mesh_group_union_terms,888,954.0,871.0,-83.0
persona,mesh_group_union_terms,889,914.0,871.0,-43.0
persona,mesh_group_union_terms,890,884.0,871.0,-13.0
persona,mesh_group_union_terms,891,963.0,871.0,-92.0
persona,mesh_group_union_terms,892,947.0,871.0,-76.0
persona,mesh_group_union_terms,893,913.0,871.0,-42.0
persona,mesh_group_union_terms,894,904.0,871.0,-33.0
persona,mesh_group_union_terms,895,1032.0,871.0,-161.0
persona,mesh_group_union_terms,896,857.0,871.0,14.0
persona,mesh_group_union_terms,897,919.0,871.0,-48.0
persona,mesh_group_union_terms,898,854.0,871.0,17.0
persona,mesh_group_union_terms,899,909.0,871.0,-38.0
persona,mesh_group_union_terms,900,948.0,871.0,-77.0
persona,mesh_group_union_terms,901,914.0,871.0,-43.0
persona,mesh_group_union_terms,902,893.0,871.0,-22.0
persona,mesh_group_union_terms,903,963.0,871.0,-92.0
persona,mesh_group_union_terms,904,933.0,871.0,-62.0
persona,mesh_group_union_terms,905,913.0,871.0,-42.0
persona,mesh_group_union_terms,906,945.0,871.0,-74.0
persona,mesh_group_union_terms,907,991.0,871.0,-120.0
persona,mesh_group_union_terms,908,956.0,871.0,-85.0
persona,mesh_group_union_terms,909,895.0,871.0,-24.0
persona,mesh_group_union_terms,910,887.0,871.0,-16.0
persona,mesh_group_union_terms,911,1018.0,871.0,-147.0
persona,mesh_group_union_terms,912,907.0,871.0,-36.0
persona,mesh_group_union_terms,913,892.0,871.0,-21.0
persona,mesh_group_union_terms,914,947.0,871.0,-76.0
persona,mesh_group_union_terms,915,924.0,871.0,-53.0
persona,mesh_group_union_terms,916,865.0,871.0,6.0
persona,mesh_group_union_terms,917,920.0,871.0,-49.0
persona,mesh_group_union_terms,918,1029.0,871.0,-158.0
persona,mesh_group_union_terms,919,908.0,871.0,-37.0
persona,mesh_group_union_terms,920,954.0,871.0,-83.0
persona,mesh_group_union_terms,921,790.0,871.0,81.0
persona,mesh_group_union_terms,922,855.0,871.0,16.0
persona,mesh_group_union_terms,923,887.0,871.0,-16.0
persona,mesh_group_union_terms,924,897.0,871.0,-26.0
persona,mesh_group_union_terms,925,832.0,871.0,39.0
persona,mesh_group_union_terms,926,945.0,871.0,-74.0
persona,mesh_group_union_terms,927,931.0,871.0,-60.0
persona,mesh_group_union_terms,928,898.0,871.0,-27.0
persona,mesh_group_union_terms,929,968.0,871.0,-97.0
persona,mesh_group_union_terms,930,843.0,871.0,28.0
persona,mesh_group_union_terms,931,902.0,871.0,-31.0
persona,mesh_group_union_terms,932,941.0,871.0,-70.0
persona,mesh_group_union_terms,933,856.0,871.0,15.0
persona,mesh_group_union_terms,934,913.0,871.0,-42.0
persona,mesh_group_union_terms,935,874.0,871.0,-3.0
persona,mesh_group_union_terms,936,983.0,871.0,-112.0
persona,mesh_group_union_terms,937,897.0,871.0,-26.0
persona,mesh_group_union_terms,938,915.0,871.0,-44.0
persona,mesh_group_union_terms,939,879.0,871.0,-8.0
persona,mesh_group_union_terms,940,919.0,871.0,-48.0
persona,mesh_group_union_terms,941,971.0,871.0,-100.0
persona,mesh_group_union_terms,942,949.0,871.0,-78.0
persona,mesh_group_union_terms,943,967.0,871.0,-96.0
persona,mesh_group_union_terms,944,921.0,871.0,-50.0
persona,mesh_group_union_terms,945,928.0,871.0,-57.0
persona,mesh_group_union_terms,946,1039.0,871.0,-168.0
persona,mesh_group_union_terms,947,985.0,871.0,-114.0
persona,mesh_group_union_terms,948,929.0,871.0,-58.0
persona,mesh_group_union_terms,949,922.0,871.0,-51.0
persona,mesh_group_union_terms,950,912.0,871.0,-41.0
persona,mesh_group_union_terms,951,883.0,871.0,-12.0
persona,mesh_group_union_terms,952,964.0,871.0,-93.0
persona,mesh_group_union_terms,953,950.0,871.0,-79.0
persona,mesh_group_union_terms,954,885.0,871.0,-14.0
persona,mesh_group_union_terms,955,931.0,871.0,-60.0
persona,mesh_group_union_terms,956,946.0,871.0,-75.0
persona,mesh_group_union_terms,957,942.0,871.0,-71.0
persona,mesh_group_union_terms,958,945.0,871.0,-74.0
persona,mesh_group_union_terms,959,922.0,871.0,-51.0
persona,mesh_group_union_terms,960,966.0,871.0,-95.0
persona,mesh_group_union_terms,961,956.0,871.0,-85.0
