condition,review_uid,target_proposal_uid,review_source,source_family,evaluator_model,review_draw_index,text_versions_available,target_human_n_reviews,is_human_panel_member,is_ai_pool_member,is_ai_claude_member,is_ai_gemini_member,is_ai_gpt_member
one_at_a_time,one_at_a_time::y2::8::claude-sonnet-5::001,y2::8,ai,claude,claude-sonnet-5,1,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::8::claude-sonnet-5::002,y2::8,ai,claude,claude-sonnet-5,2,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::8::claude-sonnet-5::003,y2::8,ai,claude,claude-sonnet-5,3,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::8::claude-sonnet-5::004,y2::8,ai,claude,claude-sonnet-5,4,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::8::claude-sonnet-5::005,y2::8,ai,claude,claude-sonnet-5,5,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::8::gpt-5.5::001,y2::8,ai,gpt,gpt-5.5,1,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::8::gpt-5.5::002,y2::8,ai,gpt,gpt-5.5,2,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::8::gpt-5.5::003,y2::8,ai,gpt,gpt-5.5,3,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::8::gpt-5.5::004,y2::8,ai,gpt,gpt-5.5,4,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::8::gpt-5.5::005,y2::8,ai,gpt,gpt-5.5,5,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::8::gemini-3.1-pro-preview::001,y2::8,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::8::gemini-3.1-pro-preview::002,y2::8,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::8::gemini-3.1-pro-preview::003,y2::8,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::8::gemini-3.1-pro-preview::004,y2::8,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::8::gemini-3.1-pro-preview::005,y2::8,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",3,False,True,False,True,False
one_at_a_time,y2::9::1::01,y2::9,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::9::2::01,y2::9,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::9::3::01,y2::9,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::9::4::01,y2::9,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::9::claude-sonnet-5::001,y2::9,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::9::claude-sonnet-5::002,y2::9,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::9::claude-sonnet-5::003,y2::9,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::9::claude-sonnet-5::004,y2::9,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::9::claude-sonnet-5::005,y2::9,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::9::gpt-5.5::001,y2::9,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::9::gpt-5.5::002,y2::9,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::9::gpt-5.5::003,y2::9,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::9::gpt-5.5::004,y2::9,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::9::gpt-5.5::005,y2::9,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::9::gemini-3.1-pro-preview::001,y2::9,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::9::gemini-3.1-pro-preview::002,y2::9,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::9::gemini-3.1-pro-preview::003,y2::9,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::9::gemini-3.1-pro-preview::004,y2::9,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::9::gemini-3.1-pro-preview::005,y2::9,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",4,False,True,False,True,False
