article_idx,pmid,dominant_topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14
19008,33976384,10,0.0013426383957266808,0.0013427123194560409,0.0013424318749457598,0.0013424161588773131,0.0013425375800579786,0.027368903160095215,0.0013426755322143435,0.0013428303645923734,0.0013427117373794317,0.001342559466138482,0.7964175939559937,0.0013426613295450807,0.16010229289531708,0.0013424516655504704,0.0013425834476947784
19009,33968157,2,0.000957268406637013,0.0009570717229507864,0.5285941362380981,0.0009570120018906891,0.000957183656282723,0.15815287828445435,0.0009571018163114786,0.0009570217807777226,0.0009570236434228718,0.0009570508846081793,0.04007028415799141,0.0009570764377713203,0.26265472173690796,0.0009571675327606499,0.0009570321417413652
19010,33965654,4,0.0023539424873888493,0.0023533592466264963,0.0023530691396445036,0.0023547864984720945,0.8677363395690918,0.002353445626795292,0.10166636854410172,0.0023537762463092804,0.0023530481848865747,0.0023535473737865686,0.0023536880034953356,0.002353921066969633,0.0023538675159215927,0.002353709191083908,0.0023531545884907246
19011,33957291,4,0.0012123752385377884,0.001212353352457285,0.0012123326305299997,0.0012122957268729806,0.6282902359962463,0.0012124544009566307,0.2866322994232178,0.0012122548650950193,0.0012123623164370656,0.0012124807108193636,0.0012124739587306976,0.07052914798259735,0.0012122917687520385,0.0012123676715418696,0.0012122791958972812
19012,33945847,1,0.2399791181087494,0.45128899812698364,0.02277335897088051,0.0005971431965008378,0.0005972317303530872,0.03286485746502876,0.0005971882492303848,0.0005970996571704745,0.0005970891797915101,0.1761123687028885,0.0005971883074380457,0.0005972152575850487,0.07160694897174835,0.0005971106584183872,0.0005970787606202066
19013,33945066,6,0.0009481076267547905,0.0009479435393586755,0.0009479551226831973,0.0009479750297032297,0.0009480359149165452,0.08012256771326065,0.440008282661438,0.346976637840271,0.0009480487206019461,0.000948042725212872,0.0009482200839556754,0.0009482142049819231,0.06255674362182617,0.060855187475681305,0.0009480518056079745
19014,33933471,13,0.10280685126781464,0.0009854132076725364,0.20304875075817108,0.000985321355983615,0.0009854676900431514,0.08560101687908173,0.0009854815434664488,0.0009854196105152369,0.046574898064136505,0.0009853980736806989,0.0009854072704911232,0.0009853602387011051,0.26038023829460144,0.29271912574768066,0.000985826482065022
19015,33933434,12,0.12348230183124542,0.00115622254088521,0.1399407833814621,0.001156151876784861,0.2192150354385376,0.0011562943691387773,0.001156398095190525,0.001156235346570611,0.0011562627041712403,0.001156291808001697,0.0011562842410057783,0.040779247879981995,0.4088573753833771,0.05731895565986633,0.0011561615392565727
19016,33928886,13,0.24226781725883484,0.0010051059070974588,0.0010051317512989044,0.0010052724974229932,0.0010053153382614255,0.020032716915011406,0.0010052022989839315,0.001005187164992094,0.001005155616439879,0.0010052688885480165,0.09025222808122635,0.0010052691213786602,0.0010053081205114722,0.6363897919654846,0.0010052621364593506
19017,33927361,9,0.1331983208656311,0.000851180637255311,0.0008513152715750039,0.0008511704509146512,0.21494682133197784,0.0008511565974913538,0.0008512123022228479,0.000851169868838042,0.0008511596242897213,0.6416404247283936,0.0008511976338922977,0.0008512285421602428,0.0008513226639479399,0.0008511734195053577,0.0008511345949955285
19018,33915138,10,0.0006080528255552053,0.0006079837330617011,0.0006079598097130656,0.02358837053179741,0.18113018572330475,0.051635630428791046,0.0006080240709707141,0.0006080089951865375,0.0006080428720451891,0.033799462020397186,0.5057849884033203,0.07801996916532516,0.03247809410095215,0.0893072560429573,0.0006079914164729416
19019,33905953,10,0.021780146285891533,0.0009757782099768519,0.0009756843210197985,0.0009758129017427564,0.0009757620864547789,0.0009759145323187113,0.0009758843807503581,0.016657378524541855,0.000975754635874182,0.0009757658699527383,0.8595978617668152,0.0009758450905792415,0.05068180710077286,0.041524916887283325,0.0009756973013281822
19020,33896044,13,0.0007844297797419131,0.0007843792554922402,0.0007843657513149083,0.000784370000474155,0.0007844160427339375,0.0007844163337722421,0.0007844864740036428,0.0007844938663765788,0.18038347363471985,0.0007844216306693852,0.0007844328647479415,0.12519237399101257,0.000784484320320189,0.6850109696388245,0.0007844672654755414
19021,33891964,2,0.0008166233310475945,0.0008164489408954978,0.5255451798439026,0.0008164631435647607,0.0008164953324012458,0.0008165000472217798,0.0008164622122421861,0.0008164632599800825,0.0008167605847120285,0.1942392736673355,0.08106774836778641,0.11176130920648575,0.07922133803367615,0.0008165278122760355,0.0008164059254340827
19022,33881724,10,0.022480558604002,0.0600837804377079,0.0008369165007025003,0.18747824430465698,0.032613735646009445,0.000836918770801276,0.0008369279676117003,0.0008369312854483724,0.035702288150787354,0.0008372128941118717,0.3676636219024658,0.062460798770189285,0.22565814852714539,0.0008369608549401164,0.0008369610877707601
19023,33877518,10,0.0008658786537125707,0.2899588644504547,0.0008660802850499749,0.0008660739404149354,0.0008660948951728642,0.024759940803050995,0.10094758868217468,0.0008658597362227738,0.0008659179438836873,0.0008660990279167891,0.5748079419136047,0.0008658571168780327,0.0008659000159241259,0.0008658419828861952,0.0008660921012051404
19024,33873059,4,0.0016531680012121797,0.0016531426226720214,0.0016530649736523628,0.0016532220179215074,0.45565086603164673,0.0016536792973056436,0.0016532273730263114,0.0016531981527805328,0.0016532718436792493,0.28790122270584106,0.23660875856876373,0.0016531299334019423,0.0016534861642867327,0.001653424696996808,0.0016531553119421005
19025,33866213,4,0.0012273601023480296,0.0012272270396351814,0.001227114349603653,0.0012271951418370008,0.3910123407840729,0.04100465774536133,0.0012271441519260406,0.09151190519332886,0.3572142422199249,0.0012271252926439047,0.001227312721312046,0.08114247024059296,0.027069654315710068,0.0012270836159586906,0.0012271739542484283
19026,33864233,2,0.09067153930664062,0.000772318453527987,0.38659825921058655,0.03524738550186157,0.0007724167662672698,0.000772323168348521,0.0007723873713985085,0.0007722680456936359,0.0007722889422439039,0.0007723788730800152,0.27555882930755615,0.000772333238273859,0.20420071482658386,0.0007722848677076399,0.000772250525187701
19027,33862292,7,0.0006828547338955104,0.0006827762699685991,0.0006826817407272756,0.0006827029283158481,0.0006827477482147515,0.0006826645694673061,0.0006828478653915226,0.5638204216957092,0.0006827196921221912,0.0006826836033724248,0.0006827478064224124,0.3203960359096527,0.0006828606128692627,0.10759057104587555,0.0006826853496022522
19028,33857720,4,0.08406510949134827,0.001258098753169179,0.001258017960935831,0.0012580335605889559,0.7994122505187988,0.001257999218069017,0.10142597556114197,0.0012580490438267589,0.0012579699978232384,0.0012580631300807,0.001258020056411624,0.0012581825722008944,0.001258202362805605,0.001258093281649053,0.00125791784375906
19029,33844353,13,0.20266063511371613,0.000939127232413739,0.0009390703053213656,0.0009390728664584458,0.0009390931227244437,0.159302219748497,0.0009392887586727738,0.13137909770011902,0.000939130608458072,0.0009394710068590939,0.0009391416097059846,0.0009393093641847372,0.000939286663196981,0.4963269531726837,0.000939083460252732
19030,33781847,13,0.0007784481276758015,0.0007783305482007563,0.0007782569155097008,0.0007782871834933758,0.0007784169283695519,0.0910525918006897,0.0007783466135151684,0.0007782888715155423,0.0007783041801303625,0.0007783198961988091,0.23124362528324127,0.0007783612236380577,0.29015108942985535,0.3789910674095154,0.0007782861939631402
19031,33778898,4,0.0010698301484808326,0.00106962607242167,0.0010696756653487682,0.11038441956043243,0.6189072132110596,0.001069671125151217,0.0010697821853682399,0.0010696902172639966,0.0010697129182517529,0.0010697032557800412,0.0010697133839130402,0.20389950275421143,0.055042117834091187,0.0010696471435949206,0.0010696754325181246
19032,33770316,6,0.0012580450857058167,0.16097120940685272,0.0012579498579725623,0.042760975658893585,0.0012579908361658454,0.0012581703485921025,0.6848250031471252,0.001258277683518827,0.0012580089969560504,0.0012582468334585428,0.0012580871116369963,0.001258138450793922,0.0012582833878695965,0.09760363399982452,0.0012579896720126271
19033,33752265,12,0.0008300724439322948,0.15839572250843048,0.12841792404651642,0.0008300001500174403,0.13648231327533722,0.000830177974421531,0.08393216878175735,0.0008299569017253816,0.12989188730716705,0.0008299953187815845,0.0879029706120491,0.0008299697656184435,0.25809288024902344,0.011073635891079903,0.0008303381036967039
19034,33731874,5,0.0011175301624462008,0.023480217903852463,0.0011174510000273585,0.09084824472665787,0.06421874463558197,0.6183245182037354,0.14351512491703033,0.0011175457620993257,0.0011174615938216448,0.0011176152620464563,0.001117566367611289,0.049555420875549316,0.0011177168926224113,0.0011174356332048774,0.001117402222007513
19035,33724491,8,0.06812915951013565,0.001081167021766305,0.0010812444379553199,0.0010812522377818823,0.0010814793640747666,0.0010812414111569524,0.0010813261615112424,0.001081238267943263,0.33345532417297363,0.3062158226966858,0.1472780853509903,0.13410893082618713,0.001081202644854784,0.0010813274420797825,0.0010812064865604043
19036,33720519,3,0.0008033171761780977,0.14244015514850616,0.06367006152868271,0.3939574956893921,0.000803410483058542,0.0008033725898712873,0.0008034096099436283,0.0008033165358938277,0.0008033228223212063,0.12668530642986298,0.000803329807240516,0.2427339255809784,0.000803310249466449,0.0232829749584198,0.0008032995392568409
19037,33706416,13,0.000778323388658464,0.0007782888715155423,0.0007782422471791506,0.0007783464388921857,0.0007783299661241472,0.021351292729377747,0.0007783575565554202,0.0007782954489812255,0.0007783507462590933,0.0007783256587572396,0.0007783519104123116,0.4430781900882721,0.0007783508044667542,0.5262306332588196,0.0007782838074490428
19038,33706236,4,0.20870919525623322,0.0016808953369036317,0.001680856104940176,0.0016809040680527687,0.6748213171958923,0.0016809001099318266,0.0016809867229312658,0.0016810201341286302,0.0016811421373859048,0.001680999412201345,0.0016811564564704895,0.001680963090620935,0.04759584739804268,0.05038287490606308,0.0016809259541332722
19039,33706233,4,0.0017703587654978037,0.0017700698226690292,0.0017699998570606112,0.0017700764583423734,0.6937490105628967,0.0017699996242299676,0.0017700925236567855,0.001770204515196383,0.0017701780889183283,0.2832387685775757,0.0017702033510431647,0.0017701652832329273,0.0017705686623230577,0.0017701014876365662,0.001770166796632111
19040,33667679,11,0.0012123289052397013,0.0012123561464250088,0.0012124384520575404,0.001212247065268457,0.0012125717476010323,0.0012126954970881343,0.0012124000350013375,0.05016304925084114,0.22343659400939941,0.02183557115495205,0.0012124195927754045,0.5327934622764587,0.0012123388005420566,0.15964722633361816,0.0012123099295422435
19041,33660399,12,0.0010364650515839458,0.0010364025365561247,0.001036358531564474,0.0010366345522925258,0.0010365756461396813,0.07511647045612335,0.0010365124326199293,0.00103637739084661,0.0010364765767008066,0.11941461265087128,0.2792922258377075,0.23603078722953796,0.279781311750412,0.0010364510817453265,0.0010363443288952112
19042,33610681,3,0.02238406240940094,0.04378068074584007,0.0006922120228409767,0.7311620712280273,0.0006921541062183678,0.0006921148742549121,0.0006922785541974008,0.0006921010790392756,0.0006920879823155701,0.19505950808525085,0.000692092115059495,0.000692238041665405,0.0006921695894561708,0.0006921518943272531,0.0006920886808075011
19043,33588632,5,0.0006516220164485276,0.059920284897089005,0.06112212687730789,0.10334724187850952,0.02280411683022976,0.7178907990455627,0.0006515717832371593,0.008883530274033546,0.0006515075801871717,0.0006515564164146781,0.020819086581468582,0.000651615671813488,0.0006518165464513004,0.0006516227149404585,0.0006515022832900286
19044,33559714,13,0.0007548563298769295,0.08119480311870575,0.1264399141073227,0.0007547918357886374,0.0007547977729700506,0.3597663640975952,0.0007549464935436845,0.000754848588258028,0.0007547966670244932,0.0007548133726231754,0.0007549200672656298,0.0007548242574557662,0.0007549246656708419,0.4242956042289734,0.0007547898567281663
19045,33506343,3,0.0007069790735840797,0.0007068145205266774,0.31991127133369446,0.42352494597435,0.0007069454877637327,0.0007069679559208453,0.0007068419945426285,0.028030099347233772,0.0007067989208735526,0.08016420900821686,0.0007068357663229108,0.14130063354969025,0.0007068823324516416,0.0007070022984407842,0.0007067726110108197
19046,33423109,13,0.0007784746703691781,0.04415132850408554,0.0007783460314385593,0.000778284331317991,0.0007783331675454974,0.030760977417230606,0.0007783938199281693,0.0007782795582897961,0.0007783175678923726,0.06819307059049606,0.0007783604669384658,0.0007783452165313065,0.0007785267662256956,0.8483327031135559,0.000778279616497457
19047,33400265,1,0.3131464123725891,0.5618971586227417,0.0011174761457368731,0.0011174238752573729,0.0011175487888976932,0.0011174471583217382,0.001117525971494615,0.0011175478575751185,0.0011174847604706883,0.001117517240345478,0.00111759128049016,0.11154595017433167,0.0011176986154168844,0.0011178264394402504,0.001117392792366445
19048,33394140,13,0.21318049728870392,0.0009217661572620273,0.000922023260500282,0.0009218272170983255,0.0009218761115334928,0.05044310539960861,0.000921853759791702,0.36282405257225037,0.0009217803599312901,0.0009218621416948736,0.0009218312334269285,0.0009219171479344368,0.0009218071354553103,0.363412082195282,0.0009217201150022447
19049,33276146,5,0.0006875745602883399,0.0006875871331430972,0.0006874311366118491,0.0006873696111142635,0.3839567005634308,0.5341012477874756,0.000687387480866164,0.0006875189719721675,0.000687365944031626,0.0006874700193293393,0.04287993907928467,0.0006874269456602633,0.031500231474637985,0.0006874202517792583,0.0006873412057757378
19050,33186758,10,0.07341691106557846,0.0006735171773470938,0.0006734849885106087,0.0006734902854077518,0.29600057005882263,0.21110530197620392,0.000673525093588978,0.0006734681082889438,0.0006735090864822268,0.0006735188071615994,0.4120684862136841,0.0006735497154295444,0.0006736363866366446,0.0006735934293828905,0.0006734576891176403
19051,32970259,14,0.0008164594764821231,0.0008164619212038815,0.0008164176251739264,0.0008163962629623711,0.025272740051150322,0.0008165875915437937,0.0008165401523001492,0.0008165845065377653,0.0008166311890818179,0.030861129984259605,0.0008165204781107605,0.0008165505714714527,0.31964337825775146,0.0008165608160197735,0.6152410507202148
19052,32762616,1,0.0005392145249061286,0.5055601596832275,0.1646057516336441,0.000539251952432096,0.07551393657922745,0.16009831428527832,0.0005392764578573406,0.0005392633029259741,0.0005391874583438039,0.038224078714847565,0.0005392016610130668,0.03009345754981041,0.0005391945014707744,0.021590547636151314,0.0005391619051806629
19053,32567979,6,0.0626518726348877,0.0005250100512057543,0.000524979957845062,0.04353269189596176,0.0005250643589533865,0.0005249828100204468,0.41610974073410034,0.0005249941605143249,0.042797062546014786,0.0005249956739135087,0.0005250202375464141,0.010732538998126984,0.052605509757995605,0.0005250045796856284,0.36737051606178284
19054,34452374,8,0.0017398825148120522,0.0017392701702192426,0.0017392209265381098,0.0017394056776538491,0.0017395599279552698,0.0017391908913850784,0.0017393509624525905,0.0017392919398844242,0.772808313369751,0.0017394321039319038,0.0017395050963386893,0.14214511215686798,0.06417376548051834,0.0017394160386174917,0.0017392701702192426
19055,34451437,8,0.2041381448507309,0.0014389933785423636,0.001438916428014636,0.0014392200391739607,0.0014394631143659353,0.00143897021189332,0.20173338055610657,0.0014390000142157078,0.34107014536857605,0.0014390834840014577,0.0014394549652934074,0.0014393995516002178,0.23722772300243378,0.001439073239453137,0.0014390383148565888
19056,34361023,10,0.0011176870903000236,0.0011174908140674233,0.0011174477403983474,0.001117500476539135,0.046274811029434204,0.14860619604587555,0.0011176815023645759,0.0011178270215168595,0.0011174905812367797,0.0011175296967849135,0.42367181181907654,0.001117787091061473,0.3691536784172058,0.0011175958206877112,0.0011174570536240935
19057,34361008,7,0.0008369404822587967,0.0008369747665710747,0.0008369943825528026,0.0008369332645088434,0.012920905835926533,0.07441374659538269,0.22439350187778473,0.5329259634017944,0.025716498494148254,0.000837140076328069,0.0008369614370167255,0.0008369513670913875,0.0008370453142561018,0.12209649384021759,0.0008369606803171337
19058,34332627,1,0.0005936090601608157,0.42119207978248596,0.0420241542160511,0.12214916199445724,0.04486950486898422,0.0005935518420301378,0.000593625649344176,0.0005935755907557905,0.0005935419467277825,0.04574321582913399,0.023515485227108,0.08115225285291672,0.21519885957241058,0.0005938630783930421,0.000593509990721941
19059,34332589,13,0.0005699187167920172,0.0005699120811186731,0.0005698734312318265,0.35375291109085083,0.0005698796594515443,0.0005699923494830728,0.0005699637113139033,0.009203344583511353,0.0005699702887795866,0.0005699043977074325,0.08785713464021683,0.0005699211615137756,0.04188522696495056,0.5016021728515625,0.0005698699969798326
19060,34442102,3,0.001047477824613452,0.1639465093612671,0.001047210767865181,0.28533288836479187,0.0010474566370248795,0.0010471916757524014,0.001047223573550582,0.0010472817812114954,0.0010473441798239946,0.001047363388352096,0.0010475621093064547,0.0010473993606865406,0.2565903961658478,0.2826094627380371,0.0010472366120666265
19061,34394137,9,0.0006350518669933081,0.000635010888800025,0.0006350149633362889,0.0006350775947794318,0.0349702462553978,0.15252724289894104,0.0006351459305733442,0.139802947640419,0.0006350470939651132,0.42409223318099976,0.000635018979664892,0.24225685000419617,0.0006350598414428532,0.0006350390031002462,0.0006349983159452677
19062,34359748,1,0.0006474973051808774,0.6215816736221313,0.0006473351386375725,0.1921926587820053,0.0006473090033978224,0.0006473952089436352,0.08021572232246399,0.000647387932986021,0.0006473672692663968,0.0006473801913671196,0.0006474030087701976,0.03208974748849869,0.0006474429974332452,0.06744636595249176,0.0006473446846939623
19063,34330999,8,0.0010364913614466786,0.0010364485206082463,0.0010364654008299112,0.0010371941607445478,0.0010363701730966568,0.35550573468208313,0.0010364726185798645,0.001036573899909854,0.42435258626937866,0.0010365401394665241,0.001036456786096096,0.001036889967508614,0.035995978862047195,0.17274335026741028,0.0010364566696807742
19064,34330908,14,0.000790738093201071,0.0007906444370746613,0.0007906655082479119,0.0007906196406111121,0.0007906211540102959,0.0007906704558990896,0.3790932595729828,0.0007907137041911483,0.0007907880353741348,0.0007906505488790572,0.0007906286627985537,0.0007906779646873474,0.08347011357545853,0.05195189267396927,0.4767873287200928
19065,34440345,13,0.07862873375415802,0.21393904089927673,0.16372428834438324,0.0006390734924934804,0.0006390904891304672,0.0006390502094291151,0.0006391294882632792,0.0006390754133462906,0.0006390360649675131,0.0006390727357938886,0.0006390190101228654,0.18308953940868378,0.0006391287315636873,0.3542277216911316,0.0006390286725945771
19066,34439786,12,0.0013428437523543835,0.20881904661655426,0.0013424103381112218,0.0013424053322523832,0.0013425765791907907,0.0013424863573163748,0.054613303393125534,0.05820407718420029,0.01492213923484087,0.0013424167409539223,0.0013426205841824412,0.0013424609787762165,0.5443581938743591,0.10700051486492157,0.0013424904318526387
19067,34394085,4,0.0016809409717097878,0.0016811082605272532,0.25182855129241943,0.0016808512154966593,0.5786531567573547,0.0016814146656543016,0.0016810703091323376,0.0016807712381705642,0.14934594929218292,0.001680854824371636,0.0016814707778394222,0.0016808437649160624,0.0016812871908769011,0.0016808692598715425,0.0016808577347546816
19068,34394051,11,0.0011430269805714488,0.0011429974110797048,0.0011429046280682087,0.001143000670708716,0.0011429323349148035,0.0011429415317252278,0.0011429828591644764,0.0011430388549342752,0.0011430686572566628,0.0011430052109062672,0.0011429835576564074,0.5848140120506287,0.001142962952144444,0.052855297923088074,0.3486148416996002
19069,34377836,12,0.25342974066734314,0.0013607506407424808,0.0013606494758278131,0.0013606195570901036,0.001360759953968227,0.0013607105938717723,0.001360739697702229,0.0013606719439849257,0.0013607424916699529,0.06881194561719894,0.0013607358559966087,0.04391065984964371,0.32989493012428284,0.028741437941789627,0.2629649043083191
19070,34326433,4,0.08999913930892944,0.0012271724408492446,0.001227314118295908,0.1879511922597885,0.25120365619659424,0.22327005863189697,0.0012272422900423408,0.0012270918814465404,0.001227124477736652,0.19167453050613403,0.0012272410094738007,0.04485642910003662,0.0012273465981706977,0.0012273897882550955,0.0012270506704226136
19071,34326317,14,0.0011174720712006092,0.0011174052488058805,0.08802926540374756,0.0011174303945153952,0.0011173953535035253,0.0011176099069416523,0.001117610139772296,0.0011174747487530112,0.0011176294647157192,0.001117511885240674,0.0011174282990396023,0.001117526669986546,0.0011173977982252836,0.277005136013031,0.6215556859970093
19072,34324585,3,0.0009758720407262444,0.0009756740764714777,0.0009757656371220946,0.48529544472694397,0.2324141561985016,0.0009757692459970713,0.08551795035600662,0.0009758285013958812,0.11977623403072357,0.06723833084106445,0.0009758048690855503,0.0009759367676451802,0.0009757826919667423,0.0009757399675436318,0.0009757090592756867
19073,34324505,13,0.00068746815668419,0.0006873628590255976,0.0006873542442917824,0.0006874491227790713,0.0006874586688354611,0.0006873999373055995,0.022848576307296753,0.000687420426402241,0.32451963424682617,0.0006875412655062973,0.0006873616948723793,0.000687427120283246,0.2728942334651947,0.3721758723258972,0.0006874456303194165
19074,34323691,14,0.0611296072602272,0.0010583250550553203,0.0010582974646240473,0.0010583526454865932,0.0010584121337160468,0.11387446522712708,0.0010584965348243713,0.0010585818672552705,0.0010586612625047565,0.0010584768606349826,0.0010583283146843314,0.0010585940908640623,0.0010585152776911855,0.03698638826608658,0.7763665318489075
19075,33872347,9,0.0015272768214344978,0.0015268874121829867,0.0015269758878275752,0.0015269193099811673,0.0015270591247826815,0.00152716098818928,0.050949499011039734,0.0015269428258761764,0.0015270453877747059,0.6783245205879211,0.0015272543532773852,0.1842932105064392,0.0015271042939275503,0.06963525712490082,0.0015268875285983086
19076,33871606,11,0.0007548668654635549,0.000754800857976079,0.12279551476240158,0.0007549887523055077,0.0007548530120402575,0.0007548423600383103,0.149558886885643,0.0007548137218691409,0.0007548420107923448,0.2801129221916199,0.0007547755376435816,0.4392293691635132,0.00075482705142349,0.0007549008005298674,0.0007547843852080405
19077,33822137,11,0.0924610123038292,0.001025792327709496,0.001026054611429572,0.001025807810947299,0.0010260265553370118,0.0010257791727781296,0.001025885809212923,0.0010257840622216463,0.001025797100737691,0.11796654760837555,0.0010258955880999565,0.7772622108459473,0.0010258880211040378,0.0010257940739393234,0.001025707577355206
19078,34439951,5,0.0007221947307698429,0.000722114578820765,0.0007222488638944924,0.0007222003187052906,0.1684047430753708,0.6108061671257019,0.0007221801206469536,0.0007220851839520037,0.0007220978732220829,0.1845223307609558,0.0007221931591629982,0.0007221538107842207,0.0007221359992399812,0.028323084115982056,0.0007220691186375916
19079,34439779,1,0.0011978449765592813,0.5689940452575684,0.0011978413676843047,0.0011978809488937259,0.20866113901138306,0.0011977703543379903,0.0011979062110185623,0.0011978134280070662,0.0011979751288890839,0.0011977875838056207,0.0011980573181062937,0.08631875365972519,0.12284934520721436,0.0011981000425294042,0.0011977325193583965
19080,34395473,1,0.0006690050358884037,0.5001789927482605,0.0006689989240840077,0.0006689704023301601,0.0006689944420941174,0.03523664176464081,0.0006690861191600561,0.0006690475274808705,0.028483718633651733,0.0006690043956041336,0.0006690178997814655,0.0006690408335998654,0.4287412464618683,0.0006691533490084112,0.0006690490990877151
19081,34394090,2,0.0006646285182796419,0.04240954667329788,0.5142927765846252,0.05601279065012932,0.0006646726978942752,0.1593717634677887,0.03231678530573845,0.0006645770627073944,0.000664692313876003,0.0006646238616667688,0.0006646992405876517,0.0006646725232712924,0.03405444324016571,0.060156963765621185,0.09673240035772324
19082,34362117,12,0.08321826159954071,0.0012904410250484943,0.0012910078512504697,0.026095906272530556,0.0012904558097943664,0.0012904817704111338,0.0012904629111289978,0.0012904144823551178,0.019633494317531586,0.0012915184488520026,0.2607020139694214,0.0740848034620285,0.5246492028236389,0.0012908835196867585,0.001290671294555068
19083,34321472,6,0.001183703658170998,0.0011835829354822636,0.12969648838043213,0.034894466400146484,0.2753784656524658,0.08113278448581696,0.34025752544403076,0.0011834908509626985,0.0011835244949907064,0.05685180425643921,0.0011835985351353884,0.07231979817152023,0.00118350051343441,0.0011835331097245216,0.0011837264755740762
19084,34321318,10,0.0009951636893674731,0.0009951520478352904,0.08384590595960617,0.03882186859846115,0.14522168040275574,0.08903215080499649,0.000995172536931932,0.0009951405227184296,0.0009951242245733738,0.08948732912540436,0.5446346998214722,0.0009952071122825146,0.0009951178217306733,0.000995165086351335,0.0009951143292710185
19085,34319985,7,0.0008891403558664024,0.0008890392491593957,0.0008891149773262441,0.023771576583385468,0.0008891642210073769,0.26897409558296204,0.17543794214725494,0.3967237174510956,0.000889222661498934,0.12620176374912262,0.0008890155586414039,0.0008890460594557226,0.0008890947210602462,0.000889113056473434,0.0008889877935871482
19086,34319976,0,0.28720593452453613,0.000881230749655515,0.0008811168954707682,0.0008812219020910561,0.0008813086897134781,0.0008812081068754196,0.0008812050800770521,0.0008812408777885139,0.21381504833698273,0.0008812632295303047,0.0008813893073238432,0.19169403612613678,0.06971374154090881,0.22875890135765076,0.0008811511797830462
19087,34037747,6,0.001143015455454588,0.0011429482838138938,0.001142976456321776,0.09022777527570724,0.0011432586470618844,0.0011432268656790257,0.49611666798591614,0.0011430316371843219,0.0011429768055677414,0.0011430829763412476,0.0011430303566157818,0.39993900060653687,0.001143001951277256,0.0011430509621277452,0.001142927329055965
19088,34440316,6,0.001183619606308639,0.15468356013298035,0.001183690270408988,0.0011837182100862265,0.3430337905883789,0.001183536951430142,0.3591233491897583,0.0011837760685011744,0.047318071126937866,0.0011836269404739141,0.0011835723416879773,0.0011839588405564427,0.08400433510541916,0.001183854416012764,0.0011835561599582434
19089,34439774,1,0.0008231792016886175,0.6098310947418213,0.000823259528260678,0.0008233078988268971,0.025937572121620178,0.000823326176032424,0.11322533339262009,0.0008231520187109709,0.0008233511471189559,0.0008231758256442845,0.0008233633707277477,0.0008231666870415211,0.24194985628128052,0.0008232671534642577,0.0008235810091719031
19090,34409424,0,0.39518290758132935,0.3182224631309509,0.06538205593824387,0.05622866377234459,0.0015042886370792985,0.0015039502177387476,0.037835292518138885,0.0015040237922221422,0.001503966050222516,0.11361159384250641,0.0015041788574308157,0.0015044549945741892,0.0015043123858049512,0.0015039874706417322,0.0015038428828120232
19091,34386490,12,0.0007971308659762144,0.0007968833670020103,0.0007970204460434616,0.364057332277298,0.19320151209831238,0.0007969295256771147,0.042763177305459976,0.0007968654972501099,0.0007968978607095778,0.0007971046143211424,0.0007969469297677279,0.0007969356956891716,0.39121150970458984,0.0007968851714394987,0.0007968713762238622
19092,34315875,4,0.0011836541816592216,0.001183604123070836,0.0011836435878649354,0.0011835471959784627,0.6450868248939514,0.23178793489933014,0.10892143100500107,0.0011835905024781823,0.0011835397453978658,0.0011837496422231197,0.001183586660772562,0.0011836944613605738,0.0011836456833407283,0.0011838957434520125,0.0011836426565423608
19093,34315463,13,0.000692155968863517,0.0006921185995452106,0.000692141184117645,0.0006921372259967029,0.0006921679596416652,0.2840437889099121,0.0006921512540429831,0.0006921279127709568,0.015049120411276817,0.00069217145210132,0.23399174213409424,0.0006923704058863223,0.0006920985761098564,0.45930156111717224,0.0006921478779986501
19094,34313586,6,0.048504073172807693,0.0013424657518044114,0.0013423776254057884,0.0013425294309854507,0.05658857151865959,0.0013427032390609384,0.5309267044067383,0.20644386112689972,0.0013426897348836064,0.0013426271034404635,0.0013424031203612685,0.001342759933322668,0.14411130547523499,0.0013424557400867343,0.00134243571665138
19095,34289385,14,0.0009391775238327682,0.0009391738567501307,0.05210509151220322,0.0009390537743456662,0.0009392004576511681,0.05540647357702255,0.0009393166983500123,0.0009391732164658606,0.0009392266510985792,0.0009391537751071155,0.0009390493505634367,0.0009391443454660475,0.0009392380015924573,0.1027124747633934,0.7794450521469116
19096,34381710,3,0.0008734967559576035,0.2594945430755615,0.0008734365692362189,0.4350704252719879,0.29495248198509216,0.0008737080497667193,0.0008736993186175823,0.0008734443690627813,0.000873441924341023,0.0008735313313081861,0.0008735558367334306,0.000873503100592643,0.0008737046155147254,0.0008735765004530549,0.0008734361035749316
19097,34381476,4,0.0008586632902733982,0.0008585798786953092,0.0008584748720750213,0.1965242326259613,0.4689886271953583,0.0008584345341660082,0.08330577611923218,0.0008584537426941097,0.0008585121249780059,0.0008585969335399568,0.0008584791794419289,0.22034794092178345,0.0222482793033123,0.0008585184114053845,0.0008584326133131981
