condition,comparison,comparison_label,metric_a,metric_b,spearman_rho,p_value,n_proposals,field_branch
one_at_a_time,gemini,Gemini,global_centroid_dist,medoid_dist,0.9476284584980237,7.034256602058228e-12,23,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,mst_dispersion,0.9426877470355731,1.7733200161440015e-11,23,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,remote_clique,0.9980237154150198,9.980970744570998e-27,23,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,span90,0.9110671936758895,1.551919112141883e-09,23,strengths
one_at_a_time,gemini,Gemini,global_centroid_dist,sparseness,1.0,0.0,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,centroid_loo,0.9980237154150198,9.980970744570998e-27,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,global_centroid_dist,0.9980237154150198,9.980970744570998e-27,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,medoid_dist,0.9486166007905139,5.7844212032404675e-12,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,mst_dispersion,0.9476284584980237,7.034256602058228e-12,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,nn,0.9100790513833993,1.7350925633305456e-09,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,remote_clique,1.0,0.0,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,span90,0.9110671936758895,1.551919112141883e-09,23,strengths
one_at_a_time,gemini,Gemini,mean_pairwise,sparseness,0.9980237154150198,9.980970744570998e-27,23,strengths
one_at_a_time,gemini,Gemini,medoid_dist,mst_dispersion,0.9614624505928853,2.9858709763379274e-13,23,strengths
one_at_a_time,gemini,Gemini,medoid_dist,remote_clique,0.9486166007905139,5.7844212032404675e-12,23,strengths
one_at_a_time,gemini,Gemini,medoid_dist,span90,0.824110671936759,1.3402660398674293e-06,23,strengths
one_at_a_time,gemini,Gemini,medoid_dist,sparseness,0.9476284584980237,7.034256602058228e-12,23,strengths
one_at_a_time,gemini,Gemini,mst_dispersion,remote_clique,0.9476284584980237,7.034256602058228e-12,23,strengths
one_at_a_time,gemini,Gemini,mst_dispersion,sparseness,0.9426877470355731,1.7733200161440015e-11,23,strengths
one_at_a_time,gemini,Gemini,nn,centroid_loo,0.9169960474308301,7.724063591873756e-10,23,strengths
one_at_a_time,gemini,Gemini,nn,global_centroid_dist,0.9051383399209486,2.9754306887885376e-09,23,strengths
one_at_a_time,gemini,Gemini,nn,medoid_dist,0.9407114624505929,2.5093672174275708e-11,23,strengths
one_at_a_time,gemini,Gemini,nn,mst_dispersion,0.9792490118577075,4.854287395760623e-16,23,strengths
one_at_a_time,gemini,Gemini,nn,remote_clique,0.9100790513833993,1.7350925633305456e-09,23,strengths
one_at_a_time,gemini,Gemini,nn,span90,0.7480237154150197,4.0636749396339785e-05,23,strengths
one_at_a_time,gemini,Gemini,nn,sparseness,0.9051383399209486,2.9754306887885376e-09,23,strengths
one_at_a_time,gemini,Gemini,span90,mst_dispersion,0.8033596837944664,3.920261428213202e-06,23,strengths
one_at_a_time,gemini,Gemini,span90,remote_clique,0.9110671936758895,1.551919112141883e-09,23,strengths
one_at_a_time,gemini,Gemini,span90,sparseness,0.9110671936758895,1.551919112141883e-09,23,strengths
one_at_a_time,gemini,Gemini,sparseness,remote_clique,0.9980237154150198,9.980970744570998e-27,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,global_centroid_dist,0.9673913043478262,5.304299500721495e-14,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,medoid_dist,0.9357707509881423,5.688650095028583e-11,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,mst_dispersion,0.950592885375494,3.865572728527236e-12,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,remote_clique,0.983201581027668,5.3708298825907296e-17,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,span90,0.9575098814229249,8.179673134913354e-13,23,strengths
one_at_a_time,gpt,GPT,centroid_loo,sparseness,0.9673913043478262,5.304299500721495e-14,23,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,medoid_dist,0.9713438735177865,1.3898050327857093e-14,23,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,mst_dispersion,0.9545454545454547,1.63902003817655e-12,23,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,remote_clique,0.9930830039525691,5.041544879133055e-21,23,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,span90,0.9693675889328063,2.7752536222287567e-14,23,strengths
one_at_a_time,gpt,GPT,global_centroid_dist,sparseness,1.0,0.0,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,centroid_loo,0.983201581027668,5.3708298825907296e-17,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,global_centroid_dist,0.9930830039525691,5.041544879133055e-21,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,medoid_dist,0.9604743083003953,3.8781974119233065e-13,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,mst_dispersion,0.9545454545454547,1.63902003817655e-12,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,nn,0.8992094861660079,5.474601098561781e-09,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,remote_clique,1.0,0.0,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,span90,0.974308300395257,4.473465094212444e-15,23,strengths
one_at_a_time,gpt,GPT,mean_pairwise,sparseness,0.9930830039525691,5.041544879133055e-21,23,strengths
one_at_a_time,gpt,GPT,medoid_dist,mst_dispersion,0.9614624505928853,2.9858709763379274e-13,23,strengths
one_at_a_time,gpt,GPT,medoid_dist,remote_clique,0.9604743083003953,3.8781974119233065e-13,23,strengths
one_at_a_time,gpt,GPT,medoid_dist,span90,0.9110671936758895,1.551919112141883e-09,23,strengths
one_at_a_time,gpt,GPT,medoid_dist,sparseness,0.9713438735177865,1.3898050327857093e-14,23,strengths
one_at_a_time,gpt,GPT,mst_dispersion,remote_clique,0.9545454545454547,1.63902003817655e-12,23,strengths
one_at_a_time,gpt,GPT,mst_dispersion,sparseness,0.9545454545454547,1.63902003817655e-12,23,strengths
one_at_a_time,gpt,GPT,nn,centroid_loo,0.884387351778656,2.1614261774823373e-08,23,strengths
one_at_a_time,gpt,GPT,nn,global_centroid_dist,0.9041501976284586,3.302671241557327e-09,23,strengths
one_at_a_time,gpt,GPT,nn,medoid_dist,0.9367588932806324,4.855363761083324e-11,23,strengths
one_at_a_time,gpt,GPT,nn,mst_dispersion,0.9752964426877472,2.9762909743739418e-15,23,strengths
one_at_a_time,gpt,GPT,nn,remote_clique,0.8992094861660079,5.474601098561781e-09,23,strengths
one_at_a_time,gpt,GPT,nn,span90,0.8171936758893281,1.945303267052662e-06,23,strengths
one_at_a_time,gpt,GPT,nn,sparseness,0.9041501976284586,3.302671241557327e-09,23,strengths
one_at_a_time,gpt,GPT,span90,mst_dispersion,0.8962450592885376,7.32320644170389e-09,23,strengths
one_at_a_time,gpt,GPT,span90,remote_clique,0.974308300395257,4.473465094212444e-15,23,strengths
one_at_a_time,gpt,GPT,span90,sparseness,0.9693675889328063,2.7752536222287567e-14,23,strengths
one_at_a_time,gpt,GPT,sparseness,remote_clique,0.9930830039525691,5.041544879133055e-21,23,strengths
