cohort,proposal_key,proposal_uid,proposal_title,source_family,metric_name,metric_value
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,ai_all,remote_clique,0.026194969192147255
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,ai_all,span90,0.00903232116252184
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,ai_all,mst_dispersion,0.02572554349899292
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,ai_all,sparseness,0.00877020787447691
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,ai_all,global_centroid_dist,0.01251701544970274
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,mean_pairwise,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,nn,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,centroid_loo,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,medoid_dist,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,remote_clique,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,span90,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,mst_dispersion,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,sparseness,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,claude,global_centroid_dist,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,mean_pairwise,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,nn,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,centroid_loo,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,medoid_dist,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,remote_clique,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,span90,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,mst_dispersion,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,sparseness,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gemini,global_centroid_dist,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,mean_pairwise,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,nn,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,centroid_loo,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,medoid_dist,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,remote_clique,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,span90,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,mst_dispersion,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,sparseness,
Y1,Y1_11,human-y1::8,Multimodal Single-Cell Frameworks for Cell Lines with Extensive Multi-Omics Data,gpt,global_centroid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,mean_pairwise,0.03552691265940666
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,nn,0.03238378092646599
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,centroid_loo,0.02684152126312256
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,medoid_dist,0.02219955064356327
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,remote_clique,0.03552691265940666
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,span90,0.01322085876017809
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,mst_dispersion,0.03329932689666748
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,sparseness,0.011913140304386616
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,human,global_centroid_dist,0.016779005527496338
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,mean_pairwise,0.029659688472747803
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,nn,0.026756465435028076
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,centroid_loo,0.022380828857421875
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,medoid_dist,0.01811097003519535
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,remote_clique,0.029659688472747803
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,span90,0.01102380733937025
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,mst_dispersion,0.0271664559841156
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,sparseness,0.009935915470123291
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,ai_all,global_centroid_dist,0.014792203903198242
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,mean_pairwise,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,nn,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,centroid_loo,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,medoid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,remote_clique,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,span90,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,mst_dispersion,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,sparseness,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,claude,global_centroid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,mean_pairwise,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,nn,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,centroid_loo,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,medoid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,remote_clique,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,span90,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,mst_dispersion,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,sparseness,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gemini,global_centroid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,mean_pairwise,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,nn,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,centroid_loo,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,medoid_dist,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,remote_clique,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,span90,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,mst_dispersion,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,sparseness,
Y1,Y1_12,human-y1::9,From Image Data and Biophysical Simulations to Principles of Mesoscale Organization Through Integrated Transfer Learning,gpt,global_centroid_dist,
